,조사일,브랜드,생필품,식품,축산물
0,2017-5,CU,6860.377358490566,3864.358974358974,4300.0
1,2017-5,GS25,9628.125,4041.304347826087,7875.0
2,2017-5,GS수퍼마켓,8431.328388401887,4334.546979865771,8984.428198433421
3,2017-5,농협,8819.082840236686,4215.676134453782,7226.307692307692
4,2017-5,롯데마트,8672.222222222223,4477.44576323666,7796.3345195729535
5,2017-5,롯데백화점,8835.030970406056,4658.696865037195,9453.507462686568
6,2017-5,롯데슈퍼,8700.430536176998,4773.837171052632,7437.281205164993
7,2017-5,신세계백화점,9790.524934383202,4303.451510333864,10003.958333333334
8,2017-5,이마트,9930.159972770593,4899.087266828873,10220.695970695971
9,2017-5,현대백화점,8449.624439461883,4512.3714876033055,8614.910714285714
10,2017-5,홈플러스,8158.953192762076,3791.081974069427,8659.36607142857
