,조사일,브랜드,생필품,식품,축산물
0,2020-2,(주)부산경남유통,9327.793427230046,3948.2271844660195,6415.0
1,2020-2,CU,6645.669291338582,3386.466165413534,
2,2020-2,GS25,9758.92857142857,4032.480769230769,9300.0
3,2020-2,GS수퍼마켓,8403.079475063863,3977.287268551404,8149.515772507483
4,2020-2,농협,9392.328358208955,3745.7160890521,5375.333333333333
5,2020-2,롯데마트,8058.6821705426355,3982.3588571173664,7099.404524886878
6,2020-2,롯데백화점,,2148.3333333333335,7853.578947368421
7,2020-2,롯데슈퍼,9157.408916224409,4323.110339237532,6223.9111598027985
8,2020-2,세븐일레븐,6901.666666666667,3983.566878980892,
9,2020-2,신세계백화점,9381.610169491525,4072.3278688524592,8388.57627118644
10,2020-2,이마트,8684.404383735706,4310.958643726677,6855.3441558441555
11,2020-2,현대백화점,9285.162556053812,4380.891336116911,6783.081632653061
12,2020-2,홈플러스,,2102.1521739130435,3708.64
