,조사일,브랜드,생필품,식품,축산물
0,2021-10,(주)부산경남유통,9705.165876777251,4162.659251769464,8880.0
1,2021-10,CU,6787.142857142857,3787.0754716981132,
2,2021-10,GS25,8536.470588235294,3193.4679334916864,9300.0
3,2021-10,농협,8239.84686774942,3972.3296521959887,7601.04347826087
4,2021-10,롯데마트,10945.0,4054.3256172839506,5862.236842105263
5,2021-10,롯데백화점,14413.684210526315,4372.7128378378375,6743.333333333333
6,2021-10,롯데슈퍼,8832.779617490032,4014.3718694561558,7892.0053800873475
7,2021-10,세븐일레븐,7707.142857142857,3384.0262582056894,
8,2021-10,신세계백화점,8810.123674911662,4286.0432456531435,9185.083333333334
9,2021-10,이마트,8565.803686282039,4421.483365495004,9585.510843373493
10,2021-10,현대백화점,9499.590434304562,4537.980781348456,7987.608108108108
