,조사일,브랜드,생필품,식품,축산물
0,2015-9,CU,8212.5,3232.4742268041236,4300.0
1,2015-9,GS25,8137.5,3627.34375,
2,2015-9,GS수퍼마켓,9425.602092249168,4498.760524571867,7251.286764705882
3,2015-9,농협,8857.000299670362,4173.229963753524,5353.684210526316
4,2015-9,롯데마트,8177.466181061394,4385.8250017237815,5828.418918918919
5,2015-9,롯데백화점,8922.307017543859,4567.478868063212,6667.955390334572
6,2015-9,롯데슈퍼,8819.770204647935,4406.67094715542,5229.9731182795695
7,2015-9,세븐일레븐,7750.0,2811.842105263158,
8,2015-9,신세계백화점,9705.722326454033,4057.5947995666306,7662.5
9,2015-9,이마트,12408.522053982884,3990.28155891376,6318.847244094488
10,2015-9,현대백화점,8701.838204150783,4505.475620975161,5925.0
11,2015-9,홈플러스,7507.369012501756,3596.7705927636644,6064.1722972972975
