,조사일,브랜드,생필품,식품,축산물
0,2015-11,CU,7797.64705882353,3217.6767676767677,4300.0
1,2015-11,GS25,8137.5,3608.695652173913,
2,2015-11,GS수퍼마켓,9351.939329120078,4429.390906163918,7577.255639097744
3,2015-11,농협,8854.624689826303,4212.594282646624,5400.131578947368
4,2015-11,롯데마트,8168.1808566895825,4272.527992210863,5991.860465116279
5,2015-11,롯데백화점,9067.24923589886,4551.358350951375,6564.710144927536
6,2015-11,롯데슈퍼,8797.826626484666,4424.3964614903925,5513.575268817204
7,2015-11,세븐일레븐,7750.0,2811.842105263158,
8,2015-11,신세계백화점,9757.067137809187,4159.1619684663165,5436.923076923077
9,2015-11,이마트,16982.457303084375,4719.578301886792,8295.915492957747
10,2015-11,현대백화점,8673.561759729273,4554.62472406181,6009.642857142857
11,2015-11,홈플러스,7923.817914831131,3400.10025416549,6152.780656303972
