,조사일,브랜드,생필품,식품,축산물
0,2015-10,CU,8212.5,3232.4742268041236,4300.0
1,2015-10,GS25,8137.5,3639.84375,
2,2015-10,GS수퍼마켓,9331.050551181102,4485.812872023809,7171.946107784431
3,2015-10,농협,8842.21088435374,4208.90104111894,5366.631578947368
4,2015-10,롯데마트,8159.05104917006,4390.178591298542,5991.251158480074
5,2015-10,롯데백화점,9003.578246392897,4536.716726112259,6594.076246334311
6,2015-10,롯데슈퍼,8840.137653536636,4402.074044090173,5148.086021505376
7,2015-10,세븐일레븐,7750.0,2811.842105263158,
8,2015-10,신세계백화점,9926.461086637299,4081.3869863013697,7217.142857142857
9,2015-10,이마트,13079.728286112402,4109.532737413095,6637.216326530613
10,2015-10,현대백화점,8658.914073071719,4529.49102677258,5831.428571428572
11,2015-10,홈플러스,7688.396204582273,3458.9250929216746,6435.549525101764
