,조사일,브랜드,생필품,식품,축산물
0,2014-7,CU,7730.263157894737,3726.875,5050.0
1,2014-7,GS25,8137.5,3531.060606060606,
2,2014-7,GS수퍼마켓,9324.025875190258,4073.438674291049,6436.666666666667
3,2014-7,농협,8897.781690140846,4365.406649616369,5057.692307692308
4,2014-7,롯데마트,9043.139574759945,4384.3500424808835,5257.795414462081
5,2014-7,롯데백화점,8688.077720207253,4250.2686392836285,6387.628865979382
6,2014-7,롯데슈퍼,8697.52850877193,4343.569067414604,5190.6578947368425
7,2014-7,세븐일레븐,7750.0,2818.4210526315787,
8,2014-7,신세계백화점,8717.39054290718,4047.172759856631,7636.271186440678
9,2014-7,이마트,9939.986572675394,4041.5283510753857,6286.083086053412
10,2014-7,현대백화점,8684.9821215733,4437.22640562249,5944.050632911392
11,2014-7,홈플러스,7663.501290028836,3953.1133844842284,5513.541666666667
