,조사일,브랜드,생필품,식품,축산물
0,2018-4,CU,6280.645161290323,3486.1975308641977,
1,2018-4,GS25,8595.652173913044,4004.4607843137255,9300.0
2,2018-4,GS수퍼마켓,8171.7702913319745,4541.828575359427,8314.689655172413
3,2018-4,농협,8866.403766921718,3843.1996463591063,6249.2405063291135
4,2018-4,롯데마트,8874.711156898657,4055.5431187201643,7137.707926591175
5,2018-4,롯데백화점,8909.969879518072,4579.547388446904,8546.808510638299
6,2018-4,롯데슈퍼,8436.71986607143,4483.265746104956,8427.873913747504
7,2018-4,세븐일레븐,8334.0,3910.5479452054797,
8,2018-4,신세계백화점,8552.392739273928,4022.463017751479,8984.69642857143
9,2018-4,이마트,9842.86603973345,4558.255354433506,7779.634146341464
10,2018-4,현대백화점,8283.484848484848,4388.281065786371,7948.146067415731
11,2018-4,홈플러스,8370.950276243095,3971.962476837554,4895.247978436658
