,조사일,브랜드,생필품,식품,축산물
0,2014-1,CU,7861.8421052631575,3712.6388888888887,5050.0
1,2014-1,GS25,7538.888888888889,3971.4285714285716,
2,2014-1,GS수퍼마켓,9315.921523809524,4141.121473261716,6818.6138613861385
3,2014-1,농협,8870.33312616532,4314.760703363914,4598.846153846154
4,2014-1,롯데마트,8834.278350515464,4463.747154348156,6142.753086419753
5,2014-1,롯데백화점,8857.414131501471,4182.331413709827,6072.31527093596
6,2014-1,롯데슈퍼,8677.750428082192,4367.988782051282,5189.87012987013
7,2014-1,세븐일레븐,7750.0,2775.0,
8,2014-1,신세계백화점,8667.169811320755,4173.552787663108,7821.777777777777
9,2014-1,이마트,12518.887223679281,4610.475515806252,5864.454545454545
10,2014-1,현대백화점,8831.91293684856,4406.788339670469,5179.459459459459
11,2014-1,홈플러스,7377.3812022185575,4284.769715043075,6244.422604422604
