,조사일,브랜드,생필품,식품,축산물
0,2018-6,CU,6280.645161290323,3488.6666666666665,
1,2018-6,GS25,8595.652173913044,3995.378787878788,9300.0
2,2018-6,GS수퍼마켓,8175.932047347655,4133.0138566300675,8254.758064516129
3,2018-6,농협,8745.503144654089,3798.573065902579,6404.46875
4,2018-6,롯데마트,8849.793873461209,4098.113354703036,7044.8564593301435
5,2018-6,롯데백화점,9472.239316239316,4374.734629861982,8633.148148148148
6,2018-6,롯데슈퍼,9000.098705734914,4546.120441538246,8302.67362870643
7,2018-6,신세계백화점,8844.137931034482,3897.8701754385966,9505.0
8,2018-6,이마트,9995.39713669347,4601.000743105631,8041.437125748503
9,2018-6,현대백화점,8517.058823529413,4354.282637954239,8899.48717948718
10,2018-6,홈플러스,8567.356847376443,3625.078090612431,6174.17429022082
