,조사일,브랜드,생필품,식품,축산물
0,2021-9,(주)부산경남유통,9802.547770700638,4117.67325428195,5868.333333333333
1,2021-9,CU,6787.142857142857,3780.62893081761,
2,2021-9,GS25,8517.64705882353,3183.786982248521,9300.0
3,2021-9,농협,8245.279126213592,3933.6640882159313,8263.0
4,2021-9,롯데마트,14868.846153846154,4214.494233937397,6725.2
5,2021-9,롯데백화점,13436.190476190477,4066.2863636363636,8068.571428571428
6,2021-9,롯데슈퍼,8760.6877182949,4024.6505153687913,7599.562426980295
7,2021-9,세븐일레븐,7707.142857142857,3398.663101604278,
8,2021-9,신세계백화점,8987.080745341615,4287.359367023992,8790.243902439024
9,2021-9,이마트,8563.46081006781,4549.3826109628535,9684.484848484848
10,2021-9,현대백화점,9485.80185758514,4523.705808180313,8086.802259887006
