,조사일,브랜드,생필품,식품,축산물
0,2014-8,CU,7730.263157894737,3736.7708333333335,5050.0
1,2014-8,GS25,8137.5,3555.681818181818,
2,2014-8,GS수퍼마켓,9173.711251435132,4090.3710213361314,6952.5
3,2014-8,농협,8796.769983686787,4375.332036000973,4959.777777777777
4,2014-8,롯데마트,8953.92232510288,4445.421985815603,5269.285714285715
5,2014-8,롯데백화점,8803.461685093405,4265.972857142857,6268.404669260701
6,2014-8,롯데슈퍼,8510.061339522546,4343.996710526316,5242.083333333333
7,2014-8,세븐일레븐,7750.0,2818.4210526315787,
8,2014-8,신세계백화점,8508.165137614678,4099.55497382199,7380.697674418605
9,2014-8,이마트,9892.55404725993,3972.3514376996804,6427.521551724138
10,2014-8,현대백화점,9142.115384615385,4514.373123123123,6664.814814814815
11,2014-8,홈플러스,7516.398709985667,3957.8593663383226,5649.84375
