,조사일,브랜드,생필품,식품,축산물
0,2021-11,CU,7013.636363636364,3988.2267441860463,5800.0
1,2021-11,GS25,8541.176470588236,3190.120481927711,9300.0
2,2021-11,농협,8115.913717886573,3935.6493295408372,7854.631578947368
3,2021-11,롯데마트,14991.458333333334,4167.947293447293,6158.048780487805
4,2021-11,롯데백화점,14688.57142857143,4307.649402390438,7880.0
5,2021-11,롯데슈퍼,7964.401381096245,3726.2583669621404,7624.666961699389
6,2021-11,세븐일레븐,7707.142857142857,3386.1111111111113,
7,2021-11,신세계백화점,8936.913385826772,4297.371235955056,9001.761363636364
8,2021-11,이마트,8399.638783036264,4613.537224502204,8895.745152354571
9,2021-11,현대백화점,9632.604237867396,4498.031962274037,7957.586206896552
