,조사일,브랜드,생필품,식품,축산물
0,2018-5,CU,6280.645161290323,3488.6666666666665,
1,2018-5,GS25,8272.916666666666,4009.1176470588234,9300.0
2,2018-5,GS수퍼마켓,8167.79605210581,4595.243412194653,7563.581871345029
3,2018-5,농협,8733.051948051949,3811.6062840654054,6795.551020408163
4,2018-5,롯데마트,8890.98145462871,4052.5228116782782,7182.711666016387
5,2018-5,롯데백화점,9199.018050541516,4524.319463454694,8846.167664670658
6,2018-5,롯데슈퍼,8684.056475341444,4507.98094151324,8642.416319368282
7,2018-5,세븐일레븐,8618.518518518518,3621.701030927835,
8,2018-5,신세계백화점,8927.933070866142,3980.845190665908,10138.32558139535
9,2018-5,이마트,9589.052472631181,4651.299004400837,7987.730496453901
10,2018-5,현대백화점,8473.469194312796,4324.592283072546,9656.4
11,2018-5,홈플러스,8106.544532591805,3689.134660452379,6129.455363321799
