,조사일,브랜드,생필품,식품,축산물
0,2021-3,(주)부산경남유통,9494.539877300613,4051.6397849462364,8880.0
1,2021-3,CU,6880.882352941177,3770.6178489702515,
2,2021-3,GS25,10386.206896551725,4123.59464627151,9300.0
3,2021-3,농협,8728.089285714286,3888.1543624161072,7136.893939393939
4,2021-3,롯데마트,13608.955223880597,3857.431322207959,6036.35
5,2021-3,롯데백화점,16824.5,4169.166666666667,6980.0
6,2021-3,롯데슈퍼,8310.27096679184,4245.343354079409,7574.787454364421
7,2021-3,세븐일레븐,7314.832214765101,4021.241217798595,
8,2021-3,신세계백화점,9424.617996604415,3901.8108623153885,9784.161764705883
9,2021-3,이마트,8771.619648737651,4540.234633620078,8386.20610687023
10,2021-3,현대백화점,9394.968633924887,4477.375127341117,8010.859550561798
