,조사일,브랜드,생필품,식품,축산물
0,2016-2,CU,6882.35294117647,3842.978723404255,4300.0
1,2016-2,GS25,5416.666666666667,3790.0,
2,2016-2,GS수퍼마켓,8873.894719740048,4444.23352741108,6662.373737373738
3,2016-2,농협,8623.82898062342,4232.876838235294,5564.166666666667
4,2016-2,롯데마트,8617.824143070045,4475.087602867003,5888.4946236559135
5,2016-2,롯데백화점,9097.17961405245,4505.66953797964,7067.1875
6,2016-2,롯데슈퍼,8865.312534695237,4501.6955646202305,6523.271767810026
7,2016-2,세븐일레븐,7750.0,2855.769230769231,
8,2016-2,신세계백화점,9737.133333333333,4118.023923444976,12918.2
9,2016-2,이마트,12522.394072218744,4433.097495602647,8527.177914110429
10,2016-2,현대백화점,8491.60465116279,4481.223058252427,6541.627906976744
11,2016-2,홈플러스,8072.009600698233,3936.6502957329953,5033.411764705882
