,조사일,브랜드,생필품,식품,축산물
0,2017-11,CU,6062.5,2298.8636363636365,
1,2017-11,GS25,10445.454545454546,4344.210526315789,9500.0
2,2017-11,GS수퍼마켓,8278.587861072901,4359.523880255942,8819.635
3,2017-11,농협,9032.469558599696,4263.142033469273,7259.135135135135
4,2017-11,롯데마트,8165.348737697904,4403.810876356461,7648.847926267281
5,2017-11,롯데백화점,8683.496916752312,4898.027519965465,8980.410256410256
6,2017-11,롯데슈퍼,8678.643962848297,4783.354622506795,6250.272020725389
7,2017-11,신세계백화점,9343.160621761657,4419.897747747747,10597.709923664122
8,2017-11,이마트,10695.40903721205,4851.096430910282,8341.710144927536
9,2017-11,현대백화점,8638.96818572657,4655.972080354103,10077.379746835442
10,2017-11,홈플러스,8292.647786297304,3658.5076628861325,6779.3008
