,조사일,브랜드,생필품,식품,축산물
0,2018-3,CU,6280.645161290323,3481.259259259259,
1,2018-3,GS25,8655.555555555555,3960.57761732852,9300.0
2,2018-3,GS수퍼마켓,8225.208056105017,4498.032056310119,8512.599704579025
3,2018-3,농협,8806.563803169307,3890.4661991584853,8227.777777777777
4,2018-3,롯데마트,8894.720797720798,4080.122343340844,7486.892289582107
5,2018-3,롯데백화점,8923.082595870206,4625.948982690556,8515.964912280702
6,2018-3,롯데슈퍼,8385.966091265698,4547.2681625904725,7735.857709251101
7,2018-3,세븐일레븐,8090.384615384615,3910.5479452054797,
8,2018-3,신세계백화점,8349.23076923077,3931.793025871766,9226.538461538461
9,2018-3,이마트,10102.135176651305,4579.3443003269,7852.715639810426
10,2018-3,현대백화점,8653.131241084166,4309.766871165644,7492.686567164179
11,2018-3,홈플러스,9601.196394968803,4102.215875585362,5567.1747126436785
