,조사일,브랜드,생필품,식품,축산물
0,2019-12,(주)부산경남유통,9087.314814814816,3916.377358490566,3298.0
1,2019-12,GS25,8186.764705882353,3625.2537313432836,9300.0
2,2019-12,GS수퍼마켓,7649.763982102908,4114.437725978922,9403.598455598456
3,2019-12,농협,9333.781847133758,3823.946298984035,5093.491228070176
4,2019-12,롯데마트,8166.049630086313,3823.123302768471,7205.827868852459
5,2019-12,롯데백화점,,2372.216049382716,6612.489361702128
6,2019-12,롯데슈퍼,8723.854033434309,4298.434769613773,6072.230681682042
7,2019-12,신세계백화점,7223.466666666666,4002.9382183908046,7840.973684210527
8,2019-12,이마트,8713.514772424807,4214.678968747713,7168.199052132702
9,2019-12,현대백화점,8800.827799911465,4307.382200647249,6871.605504587156
10,2019-12,홈플러스,,1720.9982964224873,3789.808988764045
