,조사일,브랜드,생필품,식품,축산물
0,2019-5,GS25,850.0,3379.7132616487456,9300.0
1,2019-5,GS수퍼마켓,8132.7524725274725,4679.335888132028,8761.329363729159
2,2019-5,농협,9072.193094629156,3738.318540606911,5690.9857142857145
3,2019-5,롯데마트,8456.05262202867,4063.485610200364,7746.2955
4,2019-5,롯데백화점,10265.225225225226,3640.098039215686,6806.788461538462
5,2019-5,롯데슈퍼,9243.17841191686,4431.919529216036,6577.627440347072
6,2019-5,신세계백화점,8860.985915492958,4307.352647352647,8170.943396226415
7,2019-5,이마트,8972.01589041096,4476.855530002091,7589.591240875912
8,2019-5,현대백화점,,2540.013698630137,8524.315789473685
9,2019-5,홈플러스,,1576.993690851735,4563.49
