,조사일,브랜드,생필품,식품,축산물
0,2014-10,CU,7725.0,3743.5416666666665,5050.0
1,2014-10,GS25,7866.666666666667,3512.8571428571427,
2,2014-10,GS수퍼마켓,9011.304347826086,4072.6226024313373,6365.4098360655735
3,2014-10,농협,8808.667258996002,4334.4635193133045,4898.571428571428
4,2014-10,롯데마트,9339.077932098766,4427.393992290348,5358.280423280423
5,2014-10,롯데백화점,9294.456268706352,4411.356445178154,6379.036144578313
6,2014-10,롯데슈퍼,8897.218276515152,4087.9348214285715,5527.901785714285
7,2014-10,세븐일레븐,7750.0,2818.4210526315787,
8,2014-10,신세계백화점,9003.90134529148,4071.5026737967914,7691.515151515152
9,2014-10,이마트,10686.13037447989,4006.4952316076296,5882.395348837209
10,2014-10,현대백화점,8802.251308900524,4507.23256251175,6020.37037037037
11,2014-10,홈플러스,7397.503896103896,3862.964316629797,6718.88198757764
