,조사일,브랜드,생필품,식품,축산물
0,2017-2,CU,6684.343434343435,3558.4745762711864,4300.0
1,2017-2,GS25,9453.125,4025.3260869565215,7875.0
2,2017-2,GS수퍼마켓,8450.534231552561,4360.183032437986,6980.257826887661
3,2017-2,농협,9002.143864598025,4212.688130333592,8004.1505376344085
4,2017-2,롯데마트,8479.09651703521,4531.02521871434,6776.033519553072
5,2017-2,롯데백화점,8850.845464725644,4643.007546400163,9292.49370277078
6,2017-2,롯데슈퍼,8879.776669782903,4713.488645798738,7474.308617234469
7,2017-2,세븐일레븐,3537.5,3989.4957983193276,4500.0
8,2017-2,신세계백화점,9059.029304029304,4311.169703103914,11351.676646706586
9,2017-2,이마트,10085.830102220656,4763.704992772156,8608.548076923076
10,2017-2,현대백화점,8572.043147208122,4466.211460604173,8322.0
11,2017-2,홈플러스,7544.608881875563,3661.2450145012253,6329.45567867036
