,조사일,브랜드,생필품,식품,축산물
0,2019-6,CU,6771.875,3528.4057971014495,
1,2019-6,GS25,850.0,3368.1159420289855,9300.0
2,2019-6,GS수퍼마켓,8081.904155447201,4708.551292901987,8724.43581544084
3,2019-6,농협,9099.029126213592,3748.280235162374,6407.677419354839
4,2019-6,롯데마트,8141.596381074801,4074.235983908243,7236.838075880759
5,2019-6,롯데백화점,9129.69696969697,4506.01593625498,9196.0
6,2019-6,롯데슈퍼,9070.447686619367,4363.54477547421,6603.16875
7,2019-6,신세계백화점,8440.357142857143,4233.451968503937,8313.90909090909
8,2019-6,이마트,8926.452122692335,4528.624797174763,9230.823529411764
9,2019-6,현대백화점,9041.327358087921,4503.916091769614,6584.705882352941
10,2019-6,홈플러스,,1528.167741935484,3016.9
