,조사일,브랜드,생필품,식품,축산물
0,2017-12,CU,6062.5,2301.1363636363635,
1,2017-12,GS25,10445.454545454546,4350.9473684210525,9340.0
2,2017-12,GS수퍼마켓,8496.817056396148,4367.028033109252,8074.641434262948
3,2017-12,농협,8981.497897120673,4281.592728564661,6890.444444444444
4,2017-12,롯데마트,7978.5348737697905,4426.793923033874,7166.464471403813
5,2017-12,롯데백화점,8991.858535573532,4830.310843582193,9030.572687224669
6,2017-12,롯데슈퍼,8696.873513421679,4790.315455681345,6835.2
7,2017-12,신세계백화점,9136.286286286286,4362.895990922844,10391.512605042017
8,2017-12,이마트,10541.406481939634,4977.527007248397,8157.041791044776
9,2017-12,현대백화점,8603.73588778652,4642.939986513823,9508.484848484848
10,2017-12,홈플러스,8366.406335936641,3757.4707509542395,7078.657333333334
