,조사일,브랜드,생필품,식품,축산물
0,2016-5,CU,6882.35294117647,3749.0,4300.0
1,2016-5,GS25,8082.727272727273,3933.943217665615,6650.0
2,2016-5,GS수퍼마켓,9117.174603174602,4403.375717801477,6586.819852941177
3,2016-5,농협,8658.804017041997,4129.223605922236,5256.142857142857
4,2016-5,롯데마트,8945.590617821303,4404.990023942538,5888.324873096447
5,2016-5,롯데백화점,8985.839580209895,4558.406704896339,6917.584541062802
6,2016-5,롯데슈퍼,8743.058284762697,4612.777167182662,6524.767726161369
7,2016-5,세븐일레븐,7289.444444444444,3920.569105691057,4500.0
8,2016-5,신세계백화점,10004.066852367689,4079.8474366893142,7308.0
9,2016-5,이마트,14275.162333462682,4473.50411622276,9022.390350877193
10,2016-5,현대백화점,8355.670874240299,4525.322697606962,6293.392857142857
11,2016-5,홈플러스,8600.443837977593,3702.913738506734,4641.847133757962
