"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 04월 29일","18,275","18,260","18,575","18,090","669.53K","0.14%"
"2021년 04월 28일","18,250","18,505","18,545","18,100","953.56K","-1.88%"
"2021년 04월 27일","18,600","18,710","18,730","18,570","1.13M","-0.56%"
"2021년 04월 26일","18,705","18,585","18,705","18,390","1.35M","0.94%"
"2021년 04월 23일","18,530","18,490","18,585","18,230","906.78K","0.03%"
"2021년 04월 22일","18,525","18,380","18,630","18,315","1.25M","1.56%"
"2021년 04월 21일","18,240","18,370","18,395","18,130","1.07M","-1.35%"
"2021년 04월 20일","18,490","18,320","18,490","18,190","938.98K","0.35%"
"2021년 04월 19일","18,425","18,520","18,545","18,400","1.02M","-0.46%"
"2021년 04월 18일","18,510","18,510","18,510","18,510","-","0.00%"
"2021년 04월 16일","18,510","18,480","18,515","18,365","949.46K","0.38%"
"2021년 04월 15일","18,440","18,360","18,495","18,210","1.49M","0.46%"
"2021년 04월 14일","18,355","18,220","18,425","18,150","1.76M","1.35%"
"2021년 04월 13일","18,110","17,935","18,195","17,935","1.43M","1.29%"
"2021년 04월 12일","17,880","17,470","17,980","17,470","3.77M","3.80%"
"2021년 04월 09일","17,225","17,125","17,290","17,115","555.07K","0.64%"
"2021년 04월 08일","17,115","17,115","17,160","16,995","346.32K","0.09%"
"2021년 04월 07일","17,100","16,935","17,245","16,930","463.75K","1.09%"
"2021년 04월 06일","16,915","17,090","17,170","16,840","419.65K","-0.82%"
"2021년 04월 05일","17,055","17,095","17,095","16,850","456.94K","-0.18%"
"2021년 04월 02일","17,085","16,965","17,090","16,960","843.95K","1.55%"
"2021년 04월 01일","16,825","16,655","16,865","16,650","641.57K","2.40%"
"2021년 03월 31일","16,430","16,550","16,625","16,405","413.93K","-0.42%"
"2021년 03월 30일","16,500","16,100","16,525","16,060","618.26K","2.90%"
"2021년 03월 29일","16,035","16,140","16,200","15,925","262.09K","-0.37%"
"2021년 03월 28일","16,095","16,095","16,095","16,095","-","0.00%"
"2021년 03월 26일","16,095","16,105","16,155","15,865","319.08K","0.59%"
"2021년 03월 25일","16,000","15,675","16,030","15,605","445.31K","2.11%"
"2021년 03월 24일","15,670","15,235","15,750","15,235","400.04K","1.69%"
"2021년 03월 23일","15,410","15,925","16,030","15,365","450.19K","-2.59%"
"2021년 03월 22일","15,820","16,085","16,085","15,720","507.29K","-1.98%"
"2021년 03월 19일","16,140","15,800","16,140","15,745","429.75K","-0.06%"
"2021년 03월 18일","16,150","16,205","16,330","16,100","489.36K","0.65%"
"2021년 03월 17일","16,045","16,230","16,255","15,810","865.25K","-2.25%"
"2021년 03월 16일","16,415","16,545","16,650","16,270","909.68K","-1.71%"
"2021년 03월 15일","16,700","16,820","16,900","16,600","473.44K","-0.65%"
"2021년 03월 14일","16,810","16,810","16,810","16,810","-","0.00%"
"2021년 03월 12일","16,810","16,755","16,930","16,680","1.02M","1.45%"
"2021년 03월 11일","16,570","15,880","16,610","15,880","677.20K","4.44%"
"2021년 03월 10일","15,865","16,195","16,330","15,800","563.64K","0.70%"
"2021년 03월 09일","15,755","15,960","16,025","15,340","1.42M","-2.45%"
"2021년 03월 08일","16,150","16,850","16,860","16,150","645.66K","-3.64%"
"2021년 03월 05일","16,760","16,520","16,830","16,335","723.97K","-0.86%"
"2021년 03월 04일","16,905","16,960","17,190","16,795","642.09K","-1.05%"
"2021년 03월 03일","17,085","16,940","17,085","16,745","627.84K","0.53%"
"2021년 03월 02일","16,995","17,230","17,375","16,745","868.13K","0.89%"
"2021년 03월 01일","16,845","16,845","16,845","16,845","-","0.00%"
"2021년 02월 26일","16,845","16,765","16,990","16,630","1.34M","-3.52%"
"2021년 02월 25일","17,460","17,380","17,495","17,135","1.51M","2.59%"
"2021년 02월 24일","17,020","17,805","17,980","16,960","1.77M","-4.49%"
"2021년 02월 23일","17,820","17,790","17,995","17,510","2.10M","-2.14%"
"2021년 02월 22일","18,210","18,620","18,665","18,100","1.97M","-2.70%"
"2021년 02월 21일","18,715","18,715","18,715","18,715","-","0.00%"
"2021년 02월 19일","18,715","18,400","18,715","18,110","1.92M","1.16%"
"2021년 02월 18일","18,500","18,605","18,645","18,435","2.21M","-1.02%"
"2021년 02월 17일","18,690","18,545","18,690","18,420","1.88M","0.65%"
"2021년 02월 16일","18,570","18,470","18,570","18,375","1.71M","0.43%"
"2021년 02월 15일","18,490","18,305","18,515","18,180","2.56M","1.43%"
"2021년 02월 14일","18,230","18,230","18,230","18,230","-","0.00%"
"2021년 02월 10일","18,230","17,965","18,265","17,895","1.22M","1.62%"
"2021년 02월 09일","17,940","18,060","18,230","17,920","1.22M","-0.06%"
"2021년 02월 08일","17,950","18,075","18,135","17,810","1.59M","-1.56%"
"2021년 02월 07일","18,235","18,235","18,235","18,235","-","0.00%"
"2021년 02월 05일","18,235","18,285","18,330","17,970","1.87M","0.30%"
"2021년 02월 04일","18,180","18,300","18,305","18,000","1.50M","-0.74%"
"2021년 02월 03일","18,315","18,135","18,315","18,095","2.87M","1.61%"
"2021년 02월 02일","18,025","17,855","18,125","17,695","2.35M","1.61%"
"2021년 02월 01일","17,740","17,110","17,740","16,810","1.65M","3.17%"
"2021년 01월 31일","17,195","17,195","17,195","17,195","-","0.00%"
"2021년 01월 29일","17,195","17,855","17,895","16,800","2.03M","-2.66%"
"2021년 01월 28일","17,665","17,335","17,855","17,335","2.42M","-2.05%"
"2021년 01월 27일","18,035","18,085","18,265","17,780","2.61M","-0.08%"
"2021년 01월 26일","18,050","18,050","18,150","17,830","2.78M","0.03%"
"2021년 01월 25일","18,045","17,860","18,045","17,820","1.91M","1.26%"
"2021년 01월 22일","17,820","17,655","17,975","17,505","3.81M","0.85%"
"2021년 01월 21일","17,670","17,620","17,700","17,410","2.31M","0.57%"
"2021년 01월 20일","17,570","17,530","17,570","17,130","1.78M","1.56%"
"2021년 01월 19일","17,300","16,835","17,385","16,730","1.63M","3.44%"
"2021년 01월 18일","16,725","16,785","17,005","16,490","1.91M","-2.45%"
"2021년 01월 17일","17,145","17,145","17,145","17,145","-","0.00%"
"2021년 01월 15일","17,145","17,395","17,480","16,955","2.48M","-1.27%"
"2021년 01월 14일","17,365","17,065","17,390","16,985","2.48M","1.91%"
"2021년 01월 13일","17,040","17,035","17,245","16,840","2.47M","0.65%"
"2021년 01월 12일","16,930","17,120","17,205","16,380","3.24M","-1.91%"
"2021년 01월 11일","17,260","17,300","17,965","16,665","4.78M","0.94%"
"2021년 01월 10일","17,100","17,100","17,100","17,100","-","0.00%"
"2021년 01월 08일","17,100","16,770","17,225","16,765","4.47M","3.39%"
"2021년 01월 07일","16,540","16,350","16,595","16,165","2.67M","2.67%"
"2021년 01월 06일","16,110","16,220","16,520","15,875","3.40M","0.16%"
"2021년 01월 05일","16,085","15,655","16,085","15,510","3.22M","1.61%"
"2021년 01월 04일","15,830","14,650","15,840","14,625","5.24M","9.29%"
"2020년 12월 30일","14,485","14,350","14,505","14,235","1.69M","0.91%"
"2020년 12월 29일","14,355","14,155","14,355","14,050","1.09M","2.57%"
"2020년 12월 28일","13,995","14,055","14,090","13,915","905.71K","-0.39%"
"2020년 12월 24일","14,050","13,915","14,110","13,885","1.03M","0.97%"
"2020년 12월 23일","13,915","13,890","13,965","13,540","1.48M","0.54%"
"2020년 12월 22일","13,840","14,140","14,145","13,815","2.39M","-2.91%"
"2020년 12월 21일","14,255","14,165","14,290","13,905","1.40M","0.71%"
"2020년 12월 20일","14,155","14,155","14,155","14,155","-","0.00%"
"2020년 12월 18일","14,155","14,260","14,270","13,995","1.52M","-0.11%"
"2020년 12월 17일","14,170","13,870","14,170","13,835","2.88M","2.72%"
"2020년 12월 16일","13,795","13,500","13,845","13,460","3.37M","2.72%"
"2020년 12월 15일","13,430","13,420","13,430","13,220","612.27K","0.67%"
"2020년 12월 14일","13,340","13,480","13,480","13,290","1.11M","-1.77%"
"2020년 12월 13일","13,580","13,580","13,580","13,580","-","0.00%"
"2020년 12월 11일","13,580","13,505","13,580","13,395","1.05M","0.63%"
"2020년 12월 10일","13,495","13,285","13,520","13,230","1.14M","0.04%"
"2020년 12월 09일","13,490","13,185","13,510","13,070","2.50M","3.37%"
"2020년 12월 08일","13,050","13,130","13,380","13,025","1.48M","-0.31%"
"2020년 12월 07일","13,090","13,145","13,145","12,920","1.05M","-0.61%"
"2020년 12월 04일","13,170","13,295","13,315","13,090","1.41M","-0.57%"
"2020년 12월 03일","13,245","13,255","13,260","13,105","1.25M","-0.34%"
"2020년 12월 02일","13,290","13,190","13,290","13,055","1.47M","1.26%"
"2020년 12월 01일","13,125","13,015","13,125","12,905","985.28K","1.12%"
"2020년 11월 30일","12,980","13,130","13,205","12,935","2.07M","-0.50%"
"2020년 11월 29일","13,045","13,045","13,045","13,045","-","0.00%"
"2020년 11월 27일","13,045","12,660","13,080","12,660","3.81M","3.00%"
"2020년 11월 26일","12,665","12,495","12,680","12,350","822.23K","1.60%"
"2020년 11월 25일","12,465","12,580","12,780","12,295","3.10M","-0.68%"
"2020년 11월 24일","12,550","12,255","12,550","12,255","2.49M","2.87%"
"2020년 11월 23일","12,200","12,170","12,240","12,130","790.93K","0.45%"
"2020년 11월 22일","12,145","12,145","12,145","12,145","-","0.00%"
"2020년 11월 20일","12,145","12,155","12,165","12,060","490.68K","0.25%"
"2020년 11월 19일","12,115","12,005","12,140","11,910","590.11K","0.71%"
"2020년 11월 18일","12,030","11,890","12,050","11,850","473.55K","1.13%"
"2020년 11월 17일","11,895","11,910","12,020","11,780","554.92K","0.51%"
"2020년 11월 16일","11,835","11,740","11,880","11,670","766.71K","-1.00%"
"2020년 11월 15일","11,955","11,955","11,955","11,955","-","0.00%"
"2020년 11월 13일","11,955","11,870","11,955","11,600","912.58K","-0.33%"
"2020년 11월 12일","11,995","11,975","12,075","11,930","603.91K","0.71%"
"2020년 11월 11일","11,910","12,135","12,140","11,865","973.08K","-1.98%"
"2020년 11월 10일","12,150","12,290","12,325","12,040","1.13M","-1.18%"
"2020년 11월 09일","12,295","12,110","12,295","12,090","1.66M","3.32%"
"2020년 11월 06일","11,900","11,770","12,105","11,770","1.24M","1.32%"
"2020년 11월 05일","11,745","11,460","11,750","11,420","997.36K","4.12%"
"2020년 11월 04일","11,280","11,350","11,435","11,150","637.22K","0.62%"
"2020년 11월 03일","11,210","10,770","11,255","10,770","976.47K","5.21%"
"2020년 11월 02일","10,655","10,615","10,690","10,435","377.66K","0.66%"
"2020년 10월 30일","10,585","10,745","10,830","10,520","572.37K","-1.72%"
"2020년 10월 29일","10,770","10,495","10,770","10,435","421.38K","0.56%"
"2020년 10월 28일","10,710","10,460","10,710","10,455","344.63K","2.68%"
"2020년 10월 27일","10,430","10,220","10,560","10,145","513.94K","1.31%"
"2020년 10월 26일","10,295","10,685","10,715","10,290","500.91K","-3.92%"
"2020년 10월 23일","10,715","10,815","10,860","10,610","326.18K","-0.51%"
"2020년 10월 22일","10,770","10,940","11,055","10,750","300.56K","-1.73%"
"2020년 10월 21일","10,960","11,000","11,035","10,830","273.03K","-0.23%"
"2020년 10월 20일","10,985","10,570","10,985","10,570","483.05K","2.04%"
"2020년 10월 19일","10,765","11,130","11,140","10,725","808.78K","-3.37%"
"2020년 10월 16일","11,140","11,230","11,320","10,965","412.09K","-0.71%"
"2020년 10월 15일","11,220","11,360","11,360","11,040","507.84K","-1.23%"
"2020년 10월 14일","11,360","11,540","11,545","11,325","416.79K","-1.82%"
"2020년 10월 13일","11,570","11,840","11,845","11,460","601.93K","-1.41%"
"2020년 10월 12일","11,735","11,850","11,895","11,710","395.98K","-0.47%"
"2020년 10월 08일","11,790","11,730","11,835","11,680","600.20K","0.94%"
"2020년 10월 07일","11,680","11,470","11,685","11,465","367.50K","0.30%"
"2020년 10월 06일","11,645","11,605","11,700","11,555","324.72K","0.82%"
"2020년 10월 05일","11,550","11,520","11,590","11,350","423.39K","0.26%"
"2020년 10월 04일","11,520","11,520","11,520","11,520","-","0.00%"
"2020년 09월 29일","11,520","11,495","11,570","11,400","674.92K","2.45%"
"2020년 09월 28일","11,245","11,100","11,245","10,915","1.16M","2.88%"
"2020년 09월 25일","10,930","11,090","11,110","10,670","1.03M","0.14%"
"2020년 09월 24일","10,915","11,330","11,540","10,810","2.07M","-6.95%"
"2020년 09월 23일","11,730","12,365","12,365","11,445","2.22M","-2.98%"
"2020년 09월 22일","12,090","12,325","12,375","11,995","1.33M","-1.47%"
"2020년 09월 21일","12,270","12,405","12,575","12,150","1.14M","-1.01%"
"2020년 09월 20일","12,395","12,395","12,395","12,395","-","0.00%"
"2020년 09월 18일","12,395","12,150","12,410","12,150","1.10M","2.31%"
"2020년 09월 17일","12,115","12,230","12,360","12,055","1.20M","-1.50%"
"2020년 09월 16일","12,300","12,515","12,570","12,265","1.03M","-1.52%"
"2020년 09월 15일","12,490","12,445","12,510","12,360","1.36M","1.13%"
"2020년 09월 14일","12,350","12,155","12,365","11,995","816.85K","1.90%"
"2020년 09월 11일","12,120","12,180","12,195","11,985","951.12K","-1.02%"
"2020년 09월 10일","12,245","12,250","12,250","12,060","619.63K","1.70%"
"2020년 09월 09일","12,040","12,000","12,145","11,955","861.44K","-2.03%"
"2020년 09월 08일","12,290","12,450","12,470","12,120","1.14M","-0.57%"
"2020년 09월 07일","12,360","12,540","12,565","12,290","950.01K","-0.92%"
"2020년 09월 04일","12,475","11,830","12,485","11,830","1.18M","-0.16%"
"2020년 09월 03일","12,495","12,345","12,515","12,340","1.10M","1.59%"
"2020년 09월 02일","12,300","12,360","12,375","12,160","1.16M","-0.12%"
"2020년 09월 01일","12,315","12,240","12,325","12,130","1.17M","0.61%"
"2020년 08월 31일","12,240","12,395","12,510","12,045","1.49M","-1.05%"
"2020년 08월 30일","12,370","12,370","12,370","12,370","-","0.00%"
"2020년 08월 28일","12,370","12,365","12,535","12,260","1.10M","0.08%"
"2020년 08월 27일","12,360","12,495","12,750","12,360","2.55M","-0.64%"
"2020년 08월 26일","12,440","12,270","12,505","12,025","1.81M","1.26%"
"2020년 08월 25일","12,285","12,180","12,285","12,080","1.21M","1.78%"
"2020년 08월 24일","12,070","11,740","12,105","11,550","1.25M","2.16%"
"2020년 08월 23일","11,815","11,815","11,815","11,815","-","0.00%"
"2020년 08월 21일","11,815","11,610","11,975","11,425","1.76M","3.23%"
"2020년 08월 20일","11,445","11,900","12,095","11,380","1.83M","-4.66%"
"2020년 08월 19일","12,005","11,865","12,005","11,675","1.32M","2.26%"
"2020년 08월 18일","11,740","12,155","12,445","11,600","2.10M","-4.71%"
"2020년 08월 17일","12,320","12,320","12,320","12,320","-","0.00%"
"2020년 08월 14일","12,320","12,685","12,690","12,220","2.93M","-4.12%"
"2020년 08월 13일","12,850","13,095","13,215","12,715","1.95M","-0.19%"
"2020년 08월 12일","12,875","12,885","13,115","12,705","1.99M","-0.08%"
"2020년 08월 11일","12,885","12,910","13,100","12,780","2.30M","-0.19%"
"2020년 08월 10일","12,910","13,000","13,035","12,625","3.15M","-0.19%"
"2020년 08월 09일","12,935","12,935","12,935","12,935","-","0.00%"
"2020년 08월 07일","12,935","12,300","13,035","12,300","3.49M","6.50%"
"2020년 08월 06일","12,145","11,575","12,280","11,575","4.41M","5.02%"
"2020년 08월 05일","11,565","10,930","11,565","10,855","2.24M","5.81%"
"2020년 08월 04일","10,930","11,020","11,170","10,845","1.52M","-0.05%"
"2020년 08월 03일","10,935","10,490","10,950","10,485","2.49M","5.60%"
"2020년 07월 31일","10,355","10,215","10,575","10,175","3.68M","2.22%"
"2020년 07월 30일","10,130","10,140","10,175","10,030","287.77K","0.20%"
"2020년 07월 29일","10,110","10,095","10,150","10,040","351.88K","-0.44%"
"2020년 07월 28일","10,155","10,075","10,180","10,070","700.19K","1.96%"
"2020년 07월 27일","9,960","9,800","10,015","9,800","312.73K","0.25%"
"2020년 07월 24일","9,935","10,010","10,065","9,820","800.10K","-2.36%"
"2020년 07월 23일","10,175","10,155","10,190","10,020","663.84K","0.69%"
"2020년 07월 22일","10,105","9,985","10,110","9,905","637.10K","1.00%"
"2020년 07월 21일","10,005","10,050","10,115","9,960","611.81K","0.86%"
"2020년 07월 20일","9,920","9,970","9,970","9,755","584.89K","-0.25%"
"2020년 07월 17일","9,945","9,940","9,980","9,805","674.85K","-0.15%"
"2020년 07월 16일","9,960","10,090","10,155","9,915","912.72K","-0.85%"
"2020년 07월 15일","10,045","10,150","10,150","9,975","994.07K","-0.20%"
"2020년 07월 14일","10,065","10,100","10,130","10,000","976.69K","-1.71%"
"2020년 07월 13일","10,240","10,255","10,275","10,140","661.73K","0.79%"
"2020년 07월 10일","10,160","10,265","10,300","10,075","855.45K","-1.02%"
"2020년 07월 09일","10,265","10,095","10,270","10,000","804.61K","1.63%"
"2020년 07월 08일","10,100","10,110","10,190","10,030","661.06K","0.05%"
"2020년 07월 07일","10,095","10,180","10,340","10,095","1.52M","-0.25%"
"2020년 07월 06일","10,120","9,980","10,135","9,910","1.01M","1.76%"
"2020년 07월 03일","9,945","9,960","10,040","9,885","887.50K","1.12%"
"2020년 07월 02일","9,835","9,915","9,925","9,650","917.56K","0.72%"
"2020년 07월 01일","9,765","9,885","9,980","9,745","824.49K","0.31%"
"2020년 06월 30일","9,735","9,940","9,940","9,670","835.55K","0.15%"
"2020년 06월 29일","9,720","9,790","9,940","9,710","925.78K","-2.21%"
"2020년 06월 28일","9,940","9,940","9,940","9,940","-","0.00%"
"2020년 06월 26일","9,940","10,105","10,150","9,775","1.17M","-0.50%"
"2020년 06월 25일","9,990","9,845","10,050","9,820","1.19M","-0.10%"
"2020년 06월 24일","10,000","10,040","10,050","9,890","1.06M","0.20%"
"2020년 06월 23일","9,980","9,960","10,090","9,755","1.34M","0.86%"
"2020년 06월 22일","9,895","9,780","9,950","9,735","1.06M","0.97%"
"2020년 06월 21일","9,800","9,800","9,800","9,800","-","0.00%"
"2020년 06월 19일","9,800","9,755","9,800","9,490","921.59K","1.71%"
"2020년 06월 18일","9,635","9,690","9,745","9,525","764.41K","-0.72%"
"2020년 06월 17일","9,705","9,350","9,760","9,330","2.16M","3.58%"
"2020년 06월 16일","9,370","9,110","9,370","8,990","1.00M","7.58%"
"2020년 06월 15일","8,710","9,155","9,315","8,705","906.84K","-6.04%"
"2020년 06월 14일","9,270","9,270","9,270","9,270","-","0.00%"
"2020년 06월 12일","9,270","8,800","9,300","8,780","1.39M","-0.43%"
"2020년 06월 11일","9,310","9,375","9,475","9,245","1.07M","0.43%"
"2020년 06월 10일","9,270","9,185","9,270","9,110","781.23K","0.32%"
"2020년 06월 09일","9,240","9,295","9,370","9,130","1.03M","0.65%"
"2020년 06월 08일","9,180","9,175","9,290","9,110","1.08M","0.05%"
"2020년 06월 05일","9,175","9,030","9,175","8,975","1.10M","2.06%"
"2020년 06월 04일","8,990","8,875","9,015","8,840","946.09K","2.16%"
"2020년 06월 03일","8,800","8,980","8,990","8,755","793.44K","-1.01%"
"2020년 06월 02일","8,890","8,890","9,040","8,845","720.70K","0.51%"
"2020년 06월 01일","8,845","8,680","8,855","8,680","960.07K","2.55%"
"2020년 05월 31일","8,625","8,625","8,625","8,625","-","0.00%"
"2020년 05월 29일","8,625","8,540","8,750","8,500","892.06K","0.00%"
"2020년 05월 28일","8,625","8,995","8,995","8,420","1.42M","-3.14%"
"2020년 05월 27일","8,905","9,110","9,150","8,845","1.35M","-2.52%"
"2020년 05월 26일","9,135","8,775","9,135","8,775","1.52M","5.18%"
"2020년 05월 25일","8,685","8,375","8,685","8,315","1.63M","4.76%"
"2020년 05월 22일","8,290","8,360","8,415","8,165","640.95K","-0.42%"
"2020년 05월 21일","8,325","8,190","8,475","8,190","1.00M","2.78%"
"2020년 05월 20일","8,100","7,780","8,100","7,755","586.69K","3.78%"
"2020년 05월 19일","7,805","7,905","7,940","7,750","922.03K","1.63%"
"2020년 05월 18일","7,680","7,405","7,680","7,355","977.86K","4.63%"
"2020년 05월 17일","7,340","7,340","7,340","7,340","-","0.00%"
"2020년 05월 15일","7,340","7,410","7,440","7,255","245.00K","0.14%"
"2020년 05월 14일","7,330","7,400","7,445","7,230","414.12K","-1.08%"
"2020년 05월 13일","7,410","6,880","7,510","6,880","785.10K","6.16%"
"2020년 05월 12일","6,980","7,060","7,075","6,895","277.47K","-1.34%"
"2020년 05월 11일","7,075","7,190","7,200","7,065","379.11K","-0.98%"
"2020년 05월 10일","7,145","7,145","7,145","7,145","-","0.00%"
"2020년 05월 08일","7,145","7,130","7,200","7,115","330.59K","0.92%"
"2020년 05월 07일","7,080","7,055","7,115","7,010","216.49K","0.28%"
"2020년 05월 06일","7,060","7,085","7,085","6,985","213.11K","1.66%"
"2020년 05월 04일","6,945","6,925","7,025","6,905","253.84K","-2.25%"
"2020년 04월 29일","7,105","7,025","7,145","7,020","347.44K","1.21%"
"2020년 04월 28일","7,020","7,090","7,120","6,935","261.81K","-0.28%"
"2020년 04월 27일","7,040","6,990","7,050","6,935","264.29K","1.15%"
"2020년 04월 26일","6,960","6,960","6,960","6,960","-","0.00%"
"2020년 04월 24일","6,960","7,060","7,095","6,925","280.10K","-2.93%"
"2020년 04월 23일","7,170","7,235","7,240","7,120","289.23K","0.91%"
"2020년 04월 22일","7,105","6,890","7,110","6,850","401.34K","0.14%"
"2020년 04월 21일","7,095","7,075","7,220","6,845","640.75K","-0.91%"
"2020년 04월 20일","7,160","7,255","7,355","7,130","337.51K","-0.90%"
"2020년 04월 17일","7,225","7,080","7,390","7,080","801.27K","3.96%"
"2020년 04월 16일","6,950","6,620","6,965","6,620","412.25K","4.59%"
"2020년 04월 14일","6,645","6,640","6,685","6,585","271.39K","2.86%"
"2020년 04월 13일","6,460","6,705","6,705","6,460","335.43K","-3.94%"
"2020년 04월 10일","6,725","6,650","6,740","6,500","327.48K","1.28%"
"2020년 04월 09일","6,640","6,710","6,760","6,585","287.22K","1.07%"
"2020년 04월 08일","6,570","6,440","6,730","6,380","699.27K","1.47%"
"2020년 04월 07일","6,475","6,400","6,580","6,290","613.69K","3.43%"
"2020년 04월 06일","6,260","6,040","6,275","5,985","331.50K","4.25%"
"2020년 04월 03일","6,005","6,190","6,205","5,900","349.52K","0.33%"
"2020년 04월 02일","5,985","5,870","6,000","5,715","314.79K","2.84%"
"2020년 04월 01일","5,820","5,960","6,170","5,815","311.69K","-3.08%"
"2020년 03월 31일","6,005","6,045","6,090","5,850","645.65K","0.92%"
"2020년 03월 30일","5,950","5,665","5,985","5,650","304.92K","0.00%"
"2020년 03월 27일","5,950","6,195","6,200","5,705","398.24K","0.85%"
"2020년 03월 26일","5,900","6,035","6,180","5,800","505.41K","-1.26%"
"2020년 03월 25일","5,975","5,870","6,035","5,705","1.46M","7.95%"
"2020년 03월 24일","5,535","5,175","5,535","5,065","400.64K","12.27%"
"2020년 03월 23일","4,930","4,760","5,200","4,730","654.64K","-5.01%"
"2020년 03월 20일","5,190","4,830","5,190","4,700","576.74K","14.70%"
"2020년 03월 19일","4,525","5,620","5,665","4,460","1.50M","-18.03%"
"2020년 03월 18일","5,520","6,100","6,150","5,520","844.08K","-9.51%"
"2020년 03월 17일","6,100","5,780","6,280","5,780","672.64K","-1.29%"
"2020년 03월 16일","6,180","6,800","6,830","6,180","752.64K","-7.62%"
"2020년 03월 13일","6,690","6,345","6,860","6,235","802.51K","-4.36%"
"2020년 03월 12일","6,995","7,285","7,425","6,865","730.25K","-5.35%"
"2020년 03월 11일","7,390","7,685","7,705","7,330","497.19K","-3.84%"
"2020년 03월 10일","7,685","7,500","7,715","7,455","635.29K","1.25%"
"2020년 03월 09일","7,590","7,825","7,840","7,560","827.02K","-6.18%"
"2020년 03월 06일","8,090","8,100","8,155","7,985","514.41K","-1.46%"
"2020년 03월 05일","8,210","8,300","8,310","8,155","856.42K","0.18%"
"2020년 03월 04일","8,195","7,900","8,195","7,900","470.00K","2.69%"
"2020년 03월 03일","7,980","8,260","8,275","7,965","563.77K","0.19%"
"2020년 03월 02일","7,965","7,770","8,010","7,650","454.55K","3.44%"
"2020년 02월 28일","7,700","7,865","7,935","7,670","801.13K","-4.82%"
"2020년 02월 27일","8,090","8,325","8,385","8,060","550.72K","-3.23%"
"2020년 02월 26일","8,360","8,330","8,435","8,270","450.52K","-1.65%"
"2020년 02월 25일","8,500","8,305","8,505","8,235","889.45K","1.98%"
"2020년 02월 24일","8,335","8,305","8,470","8,270","918.32K","-3.14%"
"2020년 02월 21일","8,605","8,685","8,810","8,595","693.40K","-3.15%"
"2020년 02월 20일","8,885","8,840","8,915","8,660","528.16K","0.97%"
"2020년 02월 19일","8,800","8,950","8,960","8,675","638.70K","-0.06%"
"2020년 02월 18일","8,805","8,905","8,995","8,760","823.00K","-1.51%"
"2020년 02월 17일","8,940","8,915","8,955","8,805","496.79K","-0.22%"
"2020년 02월 14일","8,960","8,990","9,035","8,905","858.06K","0.28%"
"2020년 02월 13일","8,935","8,990","9,065","8,900","502.23K","-0.50%"
"2020년 02월 12일","8,980","8,970","9,005","8,880","610.47K","-0.11%"
"2020년 02월 11일","8,990","8,630","9,080","8,630","1.37M","4.53%"
"2020년 02월 10일","8,600","8,475","8,600","8,425","330.55K","0.35%"
"2020년 02월 07일","8,570","8,500","8,605","8,495","464.49K","1.00%"
"2020년 02월 06일","8,485","8,330","8,490","8,285","364.59K","1.13%"
"2020년 02월 05일","8,390","8,410","8,550","8,340","1.02M","0.78%"
"2020년 02월 04일","8,325","8,185","8,350","8,185","894.74K","4.32%"
"2020년 02월 03일","7,980","7,580","8,000","7,535","484.82K","2.44%"
"2020년 01월 31일","7,790","8,055","8,055","7,755","388.88K","-2.56%"
"2020년 01월 30일","7,995","8,060","8,180","7,920","616.99K","0.06%"
"2020년 01월 29일","7,990","8,035","8,040","7,875","254.24K","0.76%"
"2020년 01월 28일","7,930","7,785","7,935","7,775","353.57K","-2.28%"
"2020년 01월 23일","8,115","8,120","8,185","8,080","166.46K","-0.18%"
"2020년 01월 22일","8,130","7,990","8,130","7,990","219.16K","1.69%"
"2020년 01월 21일","7,995","8,095","8,120","7,970","118.69K","-0.81%"
"2020년 01월 20일","8,060","7,950","8,135","7,950","301.31K","1.90%"
"2020년 01월 17일","7,910","7,905","7,980","7,870","161.26K","0.25%"
"2020년 01월 16일","7,890","7,810","7,890","7,770","99.69K","1.22%"
"2020년 01월 15일","7,795","7,850","7,850","7,765","69.37K","-0.64%"
"2020년 01월 14일","7,845","7,860","8,005","7,810","497.39K","1.36%"
"2020년 01월 13일","7,740","7,740","7,815","7,700","343.38K","0.72%"
"2020년 01월 10일","7,685","7,400","7,695","7,400","192.13K","4.13%"
"2020년 01월 09일","7,380","7,270","7,395","7,245","45.71K","3.72%"
"2020년 01월 08일","7,115","7,265","7,265","7,065","246.10K","-3.13%"
"2020년 01월 07일","7,345","7,380","7,380","7,325","27.24K","0.55%"
"2020년 01월 06일","7,305","7,280","7,350","7,270","89.80K","-0.81%"
"2020년 01월 03일","7,365","7,485","7,580","7,350","74.84K","-0.67%"
"2020년 01월 02일","7,415","7,420","7,470","7,370","194.74K","0.00%"
"2019년 12월 30일","7,415","7,315","7,435","7,310","77.97K","1.92%"
"2019년 12월 27일","7,275","7,155","7,280","7,140","109.54K","2.68%"
"2019년 12월 26일","7,085","7,060","7,095","7,025","29.45K","0.64%"
"2019년 12월 24일","7,040","7,060","7,090","7,035","40.49K","0.00%"
"2019년 12월 23일","7,040","7,110","7,110","7,020","31.46K","-0.85%"
"2019년 12월 20일","7,100","7,090","7,125","7,080","31.05K","0.71%"
"2019년 12월 19일","7,050","7,040","7,085","7,025","10.52K","-0.07%"
"2019년 12월 18일","7,055","7,125","7,125","7,025","76.49K","-1.12%"
"2019년 12월 17일","7,135","7,090","7,150","7,090","51.85K","0.71%"
