"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 03월 08일","8,870","8,880","8,925","8,805","26.81K","0.00%"
"2019년 03월 07일","8,870","9,025","9,030","8,840","22.79K","-1.44%"
"2019년 03월 06일","9,000","8,970","9,045","8,930","12.56K","0.73%"
"2019년 03월 05일","8,935","9,170","9,170","8,925","39.02K","-2.83%"
"2019년 03월 04일","9,195","9,300","9,340","9,155","38.94K","0.05%"
"2019년 02월 28일","9,190","9,345","9,395","9,185","12.45K","-1.34%"
"2019년 02월 27일","9,315","9,280","9,320","9,235","9.64K","0.32%"
"2019년 02월 26일","9,285","9,385","9,385","9,255","14.70K","-0.85%"
"2019년 02월 25일","9,365","9,310","9,375","9,280","39.77K","0.64%"
"2019년 02월 22일","9,305","9,470","9,470","9,205","52.01K","-1.85%"
"2019년 02월 21일","9,480","9,570","9,585","9,450","12.54K","-0.84%"
"2019년 02월 20일","9,560","9,565","9,605","9,495","14.53K","0.31%"
"2019년 02월 19일","9,530","9,445","9,570","9,360","115.75K","1.33%"
"2019년 02월 18일","9,405","9,265","9,405","9,265","19.69K","2.01%"
"2019년 02월 15일","9,220","9,310","9,310","9,155","12.22K","-0.97%"
"2019년 02월 14일","9,310","9,235","9,310","9,150","10.62K","0.49%"
"2019년 02월 13일","9,265","9,200","9,270","9,200","27.28K","1.15%"
"2019년 02월 12일","9,160","9,190","9,240","9,130","8.70K","-0.22%"
"2019년 02월 11일","9,180","9,205","9,225","9,105","9.30K","0.05%"
"2019년 02월 08일","9,175","9,230","9,280","9,125","31.44K","-1.29%"
"2019년 02월 07일","9,295","9,105","9,300","9,085","93.18K","2.76%"
"2019년 02월 01일","9,045","9,040","9,120","9,040","21.55K","0.06%"
"2019년 01월 31일","9,040","9,250","9,250","9,020","18.84K","-1.20%"
"2019년 01월 30일","9,150","9,110","9,195","9,030","28.45K","0.94%"
"2019년 01월 29일","9,065","9,020","9,070","8,975","13.70K","0.17%"
"2019년 01월 28일","9,050","9,130","9,150","9,020","28.05K","-0.39%"
"2019년 01월 25일","9,085","8,775","9,095","8,740","93.67K","3.30%"
"2019년 01월 24일","8,795","8,795","8,830","8,760","8.89K","-0.51%"
"2019년 01월 23일","8,840","8,785","8,885","8,760","3.44K","0.23%"
"2019년 01월 22일","8,820","8,945","8,945","8,790","16.56K","-0.45%"
"2019년 01월 21일","8,860","8,905","8,930","8,800","45.85K","-0.11%"
"2019년 01월 18일","8,870","8,875","8,965","8,865","7.58K","0.45%"
"2019년 01월 17일","8,830","8,990","9,000","8,820","12.84K","-1.56%"
"2019년 01월 16일","8,970","8,920","9,005","8,880","14.76K","1.01%"
"2019년 01월 15일","8,880","8,745","8,925","8,720","14.06K","1.54%"
"2019년 01월 14일","8,745","8,785","8,795","8,680","6.66K","-0.68%"
"2019년 01월 11일","8,805","8,830","8,875","8,775","676.13K","-0.06%"
"2019년 01월 10일","8,810","8,785","8,825","8,715","722.40K","0.34%"
"2019년 01월 09일","8,780","8,605","8,800","8,585","762.93K","2.57%"
"2019년 01월 08일","8,560","8,630","8,630","8,495","665.92K","0.00%"
"2019년 01월 07일","8,560","8,345","8,610","8,345","712.57K","4.65%"
"2019년 01월 04일","8,180","8,080","8,180","7,985","816.80K","0.49%"
"2019년 01월 03일","8,140","8,345","8,375","8,130","582.03K","-2.40%"
"2019년 01월 02일","8,340","8,725","8,755","8,310","567.90K","-3.58%"
