"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 02월 19일","82.05","81.83","82.53","81.48","181.85K","0.44%"
"2016년 02월 18일","81.69","82.70","82.77","81.61","338.35K","-0.48%"
"2016년 02월 17일","82.08","80.70","82.24","80.58","375.43K","2.38%"
"2016년 02월 16일","80.17","78.48","80.58","78.23","427.14K","3.51%"
"2016년 02월 12일","77.45","76.63","77.54","75.57","404.50K","2.19%"
"2016년 02월 11일","75.79","75.17","76.22","74.80","418.70K","-0.77%"
"2016년 02월 10일","76.38","77.60","78.28","76.30","871.98K","-0.78%"
"2016년 02월 09일","76.98","76.48","78.34","76.31","286.43K","-0.57%"
"2016년 02월 08일","77.42","78.08","78.11","76.19","1.08M","-2.52%"
"2016년 02월 05일","79.42","81.88","81.88","79.09","793.84K","-3.43%"
"2016년 02월 04일","82.24","80.84","82.75","80.77","371.76K","1.73%"
"2016년 02월 03일","80.84","81.71","81.71","79.21","502.59K","0.24%"
"2016년 02월 02일","80.65","82.50","82.50","80.42","403.38K","-3.30%"
"2016년 02월 01일","83.40","82.38","83.83","82.17","641.22K","0.45%"
"2016년 01월 29일","83.03","80.09","83.04","80.09","591.52K","4.53%"
"2016년 01월 28일","79.43","79.94","80.38","78.78","174.99K","-0.23%"
"2016년 01월 27일","79.61","80.27","81.13","79.29","549.96K","-1.14%"
"2016년 01월 26일","80.53","80.01","81.16","79.76","561.12K","0.93%"
"2016년 01월 25일","79.79","80.73","80.90","79.64","420.51K","-1.38%"
"2016년 01월 22일","80.91","80.97","81.48","80.42","547.59K","1.82%"
"2016년 01월 21일","79.46","79.08","80.43","78.37","387.37K","1.48%"
"2016년 01월 20일","78.30","76.81","79.08","76.14","572.86K","0.66%"
"2016년 01월 19일","77.79","78.82","79.48","77.11","328.69K","0.17%"
"2016년 01월 15일","77.66","78.12","78.69","76.62","554.56K","-4.51%"
"2016년 01월 14일","81.33","80.09","81.76","79.00","431.43K","2.06%"
"2016년 01월 13일","79.69","82.33","82.96","79.67","585.44K","-3.18%"
"2016년 01월 12일","82.31","82.53","83.09","81.17","357.93K","0.83%"
"2016년 01월 11일","81.63","81.87","82.37","80.53","333.60K","0.34%"
"2016년 01월 08일","81.35","83.11","83.42","81.14","488.39K","-1.44%"
"2016년 01월 07일","82.54","83.28","84.48","82.36","675.84K","-2.80%"
"2016년 01월 06일","84.92","86.07","86.45","84.72","513.74K","-3.46%"
"2016년 01월 05일","87.96","88.97","89.15","87.77","443.04K","-0.95%"
"2016년 01월 04일","88.80","88.03","88.80","87.50","340.99K","-1.16%"
"2015년 12월 31일","89.84","90.72","90.76","89.79","258.89K","-1.36%"
"2015년 12월 30일","91.08","91.88","92.07","91.01","388.55K","-0.90%"
"2015년 12월 29일","91.91","91.41","92.33","91.14","198.84K","1.17%"
"2015년 12월 28일","90.85","90.78","90.85","89.95","114.30K","-0.39%"
"2015년 12월 24일","91.21","90.76","91.55","90.70","168.88K","0.19%"
"2015년 12월 23일","91.04","90.52","91.12","90.38","430.39K","0.70%"
"2015년 12월 22일","90.41","90.56","90.71","89.70","265.52K","0.16%"
"2015년 12월 21일","90.27","89.29","90.35","89.23","317.68K","1.71%"
"2015년 12월 18일","88.75","89.24","89.52","88.55","645.88K","-1.16%"
"2015년 12월 17일","89.79","91.57","91.80","89.71","354.94K","-1.37%"
"2015년 12월 16일","91.04","90.91","91.22","89.61","418.56K","0.75%"
"2015년 12월 15일","90.36","89.71","90.71","89.41","507.98K","1.51%"
"2015년 12월 14일","89.02","89.56","89.90","88.12","862.82K","-0.65%"
"2015년 12월 11일","89.60","90.38","90.70","89.46","740.70K","-1.87%"
"2015년 12월 10일","91.31","90.79","92.06","90.73","375.78K","0.48%"
"2015년 12월 09일","90.87","92.07","92.17","90.43","454.92K","-1.30%"
"2015년 12월 08일","92.07","91.62","92.35","91.20","536.43K","-0.85%"
"2015년 12월 07일","92.86","93.54","93.54","92.66","500.70K","-0.81%"
"2015년 12월 04일","93.62","91.93","93.87","91.78","418.29K","1.73%"
"2015년 12월 03일","92.03","93.82","93.92","91.56","615.95K","-0.60%"
"2015년 12월 02일","92.59","93.37","93.61","92.41","333.02K","-0.47%"
"2015년 12월 01일","93.03","92.20","93.04","91.99","577.15K","1.55%"
"2015년 11월 30일","91.61","90.76","91.87","90.73","378.30K","1.08%"
"2015년 11월 27일","90.63","90.29","90.97","90.29","196.18K","0.43%"
"2015년 11월 25일","90.24","90.18","90.62","89.84","154.09K","0.14%"
"2015년 11월 24일","90.11","88.87","90.29","88.49","558.90K","1.18%"
"2015년 11월 23일","89.06","89.98","90.00","88.94","389.82K","-1.20%"
"2015년 11월 20일","90.14","90.23","90.63","89.91","199.38K","0.32%"
"2015년 11월 19일","89.85","89.85","90.67","89.37","389.38K","0.23%"
"2015년 11월 18일","89.64","88.89","89.73","88.28","754.95K","0.99%"
"2015년 11월 17일","88.76","88.29","89.45","88.17","683.85K","0.67%"
"2015년 11월 16일","88.17","87.05","88.23","87.03","608.01K","1.23%"
"2015년 11월 13일","87.10","87.86","88.19","86.76","496.14K","-0.90%"
"2015년 11월 12일","87.89","88.57","89.11","87.89","806.43K","-1.29%"
"2015년 11월 11일","89.04","89.18","89.98","88.96","535.76K","0.08%"
"2015년 11월 10일","88.97","89.65","89.65","88.70","839.33K","-1.82%"
"2015년 11월 09일","90.62","91.28","91.28","90.15","607.27K","-0.97%"
"2015년 11월 06일","91.51","89.89","91.55","89.75","637.89K","2.65%"
"2015년 11월 05일","89.15","90.65","90.78","89.02","700.61K","-2.10%"
"2015년 11월 04일","91.06","90.88","91.27","90.42","490.72K","0.29%"
"2015년 11월 03일","90.80","90.04","91.17","90.04","342.12K","0.52%"
"2015년 11월 02일","90.33","89.78","90.45","89.69","374.12K","0.88%"
"2015년 10월 30일","89.54","89.17","89.86","89.01","501.83K","0.80%"
"2015년 10월 29일","88.83","89.53","89.77","88.57","650.17K","-2.68%"
"2015년 10월 28일","91.28","90.59","91.52","90.21","1.10M","1.48%"
"2015년 10월 27일","89.95","89.93","90.58","89.70","1.06M","-0.87%"
"2015년 10월 26일","90.74","91.98","91.98","90.29","1.03M","-1.80%"
"2015년 10월 23일","92.40","92.10","92.65","91.17","1.07M","1.22%"
"2015년 10월 22일","91.29","89.67","91.44","89.50","799.71K","3.47%"
"2015년 10월 21일","88.23","88.97","89.90","88.20","526.61K","0.15%"
"2015년 10월 20일","88.10","88.15","88.39","87.60","332.32K","-0.09%"
"2015년 10월 19일","88.18","87.93","88.78","87.52","462.96K","-0.03%"
"2015년 10월 16일","88.21","88.06","88.32","87.49","475.50K","0.23%"
"2015년 10월 15일","88.01","87.83","88.68","87.26","747.79K","0.94%"
"2015년 10월 14일","87.19","84.55","87.95","84.32","1.14M","3.64%"
"2015년 10월 13일","84.13","84.58","85.05","84.05","479.37K","-1.23%"
"2015년 10월 12일","85.18","85.10","85.36","84.73","660.77K","0.00%"
"2015년 10월 09일","85.18","85.87","85.98","84.67","463.62K","-0.62%"
"2015년 10월 08일","85.71","85.10","85.86","84.36","613.47K","0.66%"
"2015년 10월 07일","85.15","84.75","85.68","83.73","664.69K","1.32%"
"2015년 10월 06일","84.04","83.59","84.26","82.54","1.04M","0.32%"
"2015년 10월 05일","83.77","82.97","84.17","82.71","836.14K","1.95%"
"2015년 10월 02일","82.17","79.42","82.22","79.38","681.87K","2.09%"
"2015년 10월 01일","80.49","81.42","81.42","79.09","701.68K","-1.19%"
"2015년 09월 30일","81.46","79.80","81.54","79.68","462.17K","3.88%"
"2015년 09월 29일","78.42","78.11","79.16","77.58","426.60K","0.67%"
"2015년 09월 28일","77.90","79.61","80.05","77.89","1.90M","-2.77%"
"2015년 09월 25일","80.12","80.77","81.30","79.35","588.31K","-0.01%"
"2015년 09월 24일","80.13","79.53","80.63","78.01","1.38M","-0.20%"
"2015년 09월 23일","80.29","80.95","81.35","80.19","479.31K","-0.74%"
"2015년 09월 22일","80.89","81.30","81.53","80.56","946.92K","-2.20%"
"2015년 09월 21일","82.71","83.49","83.76","82.31","685.20K","-0.30%"
"2015년 09월 18일","82.96","83.17","84.03","82.64","613.53K","-1.74%"
"2015년 09월 17일","84.43","84.96","85.80","84.25","652.08K","-0.80%"
"2015년 09월 16일","85.11","84.73","85.21","84.23","475.69K","0.21%"
"2015년 09월 15일","84.93","84.25","85.16","84.21","413.17K","1.28%"
"2015년 09월 14일","83.86","84.08","84.30","83.62","530.97K","0.23%"
"2015년 09월 11일","83.67","82.89","83.72","82.52","633.66K","0.06%"
"2015년 09월 10일","83.62","83.21","84.38","82.43","569.21K","0.44%"
"2015년 09월 09일","83.25","85.56","86.15","83.08","866.58K","-1.84%"
"2015년 09월 08일","84.81","83.00","84.84","82.99","750.80K","4.43%"
"2015년 09월 04일","81.21","81.50","82.20","80.89","332.68K","-1.73%"
"2015년 09월 03일","82.64","82.62","83.73","82.37","317.48K","0.78%"
"2015년 09월 02일","82.00","81.44","82.00","80.55","482.37K","2.38%"
"2015년 09월 01일","80.09","80.53","82.16","79.70","680.01K","-3.53%"
"2015년 08월 31일","83.02","82.61","83.86","82.20","548.01K","-0.28%"
"2015년 08월 28일","83.25","82.47","83.42","82.47","685.40K","0.58%"
"2015년 08월 27일","82.77","81.19","82.88","81.10","1.30M","3.72%"
"2015년 08월 26일","79.80","78.38","79.89","76.88","1.13M","4.99%"
"2015년 08월 25일","76.01","79.79","79.96","76.01","916.48K","-0.99%"
"2015년 08월 24일","76.77","73.98","80.18","72.86","1.79M","-2.24%"
"2015년 08월 21일","78.53","79.70","80.93","78.53","1.38M","-2.74%"
"2015년 08월 20일","80.74","82.98","83.02","80.71","892.46K","-3.75%"
"2015년 08월 19일","83.89","84.83","84.85","83.34","487.02K","-0.90%"
"2015년 08월 18일","84.65","86.15","86.16","84.52","407.20K","-1.89%"
"2015년 08월 17일","86.28","85.19","86.44","84.76","264.78K","0.85%"
"2015년 08월 14일","85.55","85.94","85.94","85.03","410.51K","-0.82%"
"2015년 08월 13일","86.26","86.95","87.30","86.07","301.11K","-0.80%"
"2015년 08월 12일","86.96","85.41","87.38","84.73","855.16K","0.58%"
"2015년 08월 11일","86.46","87.57","87.58","86.11","722.02K","-2.25%"
"2015년 08월 10일","88.45","87.07","88.60","86.96","479.71K","2.48%"
"2015년 08월 07일","86.31","85.47","86.40","85.39","315.64K","0.57%"
"2015년 08월 06일","85.82","87.54","87.54","85.16","983.49K","-1.79%"
"2015년 08월 05일","87.38","86.79","87.99","86.75","477.06K","1.26%"
"2015년 08월 04일","86.29","86.98","87.15","85.74","926.74K","-1.11%"
"2015년 08월 03일","87.26","87.45","87.62","86.78","367.34K","-0.32%"
"2015년 07월 31일","87.54","88.70","88.70","87.38","563.58K","-1.16%"
"2015년 07월 30일","88.57","87.76","88.86","87.52","1.13M","0.40%"
"2015년 07월 29일","88.22","88.04","88.39","87.26","467.85K","0.12%"
"2015년 07월 28일","88.11","86.75","88.64","86.07","717.26K","2.09%"
"2015년 07월 27일","86.31","86.42","86.91","85.40","523.04K","-0.74%"
"2015년 07월 24일","86.95","88.99","89.17","86.86","707.62K","-2.01%"
"2015년 07월 23일","88.73","87.92","89.78","87.92","379.85K","1.49%"
"2015년 07월 22일","87.43","87.31","87.67","86.46","1.17M","-2.49%"
"2015년 07월 21일","89.66","89.68","90.45","89.53","226.23K","0.02%"
"2015년 07월 20일","89.64","90.59","90.74","89.59","365.58K","-0.69%"
"2015년 07월 17일","90.26","90.40","90.40","89.55","514.04K","-0.21%"
"2015년 07월 16일","90.45","90.95","90.95","89.62","552.51K","0.19%"
"2015년 07월 15일","90.28","91.02","91.02","89.87","358.34K","-0.59%"
"2015년 07월 14일","90.82","90.32","91.04","90.21","337.12K","1.05%"
"2015년 07월 13일","89.88","89.91","90.06","89.24","367.90K","0.84%"
"2015년 07월 10일","89.13","88.55","89.44","88.46","497.43K","1.85%"
"2015년 07월 09일","87.51","90.25","90.46","87.48","1.26M","-1.27%"
"2015년 07월 08일","88.64","89.88","90.13","88.42","664.51K","-2.70%"
"2015년 07월 07일","91.10","91.43","91.44","88.34","964.45K","-0.32%"
"2015년 07월 06일","91.39","91.90","92.74","90.99","1.02M","-1.46%"
"2015년 07월 02일","92.74","92.49","93.03","92.35","334.07K","0.47%"
"2015년 07월 01일","92.31","93.40","93.54","92.12","480.78K","0.24%"
"2015년 06월 30일","92.09","92.60","92.80","91.68","1.46M","0.36%"
"2015년 06월 29일","91.76","93.17","93.83","91.69","524.14K","-2.81%"
"2015년 06월 26일","94.41","95.95","95.95","94.03","608.86K","-2.49%"
"2015년 06월 25일","96.82","97.15","97.47","96.58","324.45K","-0.07%"
"2015년 06월 24일","96.89","97.78","98.02","96.87","247.44K","-1.31%"
"2015년 06월 23일","98.18","98.86","99.00","97.85","325.54K","-0.50%"
"2015년 06월 22일","98.67","98.65","98.92","98.18","299.87K","0.85%"
"2015년 06월 19일","97.84","98.57","98.85","97.52","357.53K","-0.50%"
"2015년 06월 18일","98.33","97.22","98.79","97.22","265.60K","1.41%"
"2015년 06월 17일","96.96","96.99","97.34","96.60","242.38K","0.08%"
"2015년 06월 16일","96.88","96.43","97.12","96.20","226.40K","0.28%"
"2015년 06월 15일","96.61","95.81","96.69","95.35","276.06K","-0.21%"
"2015년 06월 12일","96.81","97.28","97.28","96.68","218.98K","-0.90%"
"2015년 06월 11일","97.69","98.13","98.18","97.60","538.11K","-0.03%"
"2015년 06월 10일","97.72","96.97","98.06","96.92","436.25K","1.24%"
"2015년 06월 09일","96.52","96.64","96.77","95.54","548.52K","-0.06%"
"2015년 06월 08일","96.58","98.52","98.52","96.32","455.90K","-1.88%"
"2015년 06월 05일","98.43","98.30","98.72","97.54","435.97K","0.01%"
"2015년 06월 04일","98.42","98.90","99.24","98.12","595.75K","-0.91%"
"2015년 06월 03일","99.32","100.50","100.59","99.25","1.20M","-0.68%"
"2015년 06월 02일","100.00","100.82","100.82","99.85","312.95K","-1.12%"
"2015년 06월 01일","101.13","101.41","101.80","100.59","438.63K","0.06%"
"2015년 05월 29일","101.07","101.01","101.48","100.60","604.64K","0.38%"
"2015년 05월 28일","100.69","100.69","101.17","100.02","408.60K","0.10%"
"2015년 05월 27일","100.59","97.09","100.92","97.04","438.73K","3.93%"
"2015년 05월 26일","96.79","97.39","97.48","96.35","261.83K","-0.77%"
"2015년 05월 22일","97.54","97.22","97.88","97.22","137.04K","0.21%"
"2015년 05월 21일","97.34","96.77","97.49","96.35","153.43K","0.51%"
"2015년 05월 20일","96.85","96.76","97.54","96.42","286.20K","0.22%"
"2015년 05월 19일","96.64","97.23","97.70","96.30","152.38K","-0.36%"
"2015년 05월 18일","96.99","96.18","97.04","95.91","208.51K","0.98%"
"2015년 05월 15일","96.05","96.07","96.41","95.64","126.40K","0.17%"
"2015년 05월 14일","95.89","95.42","96.24","95.07","292.09K","1.19%"
"2015년 05월 13일","94.76","94.68","95.44","94.50","131.30K","0.62%"
"2015년 05월 12일","94.18","94.63","94.75","93.75","332.04K","-0.90%"
"2015년 05월 11일","95.04","94.98","95.39","94.65","164.99K","0.06%"
"2015년 05월 08일","94.98","94.81","95.38","94.72","218.97K","1.00%"
"2015년 05월 07일","94.04","93.38","94.18","93.38","309.50K","1.10%"
"2015년 05월 06일","93.02","93.48","93.91","92.34","465.82K","-0.12%"
"2015년 05월 05일","93.13","94.52","94.76","93.04","249.35K","-2.17%"
"2015년 05월 04일","95.20","95.61","95.81","94.95","220.78K","-0.20%"
"2015년 05월 01일","95.39","93.67","95.61","93.64","507.93K","2.78%"
"2015년 04월 30일","92.81","93.45","93.80","92.23","774.71K","-0.87%"
"2015년 04월 29일","93.62","93.43","93.90","92.65","261.46K","-0.55%"
"2015년 04월 28일","94.14","94.10","94.34","92.83","400.86K","0.10%"
"2015년 04월 27일","94.05","93.94","95.03","93.82","198.36K","0.26%"
"2015년 04월 24일","93.81","95.20","95.26","93.22","210.23K","-1.65%"
"2015년 04월 23일","95.38","95.16","95.71","94.64","196.35K","-1.55%"
"2015년 04월 22일","96.88","96.12","96.90","95.37","150.25K","1.41%"
"2015년 04월 21일","95.53","95.94","96.20","95.20","151.50K","0.69%"
"2015년 04월 20일","94.88","94.56","95.26","94.54","132.74K","0.85%"
"2015년 04월 17일","94.08","94.67","94.67","93.63","165.90K","-1.42%"
"2015년 04월 16일","95.44","94.93","95.58","94.93","174.39K","-0.43%"
"2015년 04월 15일","95.85","95.00","96.13","94.88","148.08K","1.67%"
"2015년 04월 14일","94.28","95.26","95.26","93.99","221.39K","-1.02%"
"2015년 04월 13일","95.25","95.95","96.30","95.12","145.54K","-0.58%"
"2015년 04월 10일","95.81","95.50","95.81","95.36","88.30K","0.40%"
"2015년 04월 09일","95.43","93.74","95.55","93.74","199.21K","1.31%"
"2015년 04월 08일","94.20","93.46","94.51","93.41","292.08K","0.59%"
"2015년 04월 07일","93.65","93.63","94.45","93.47","347.87K","0.04%"
"2015년 04월 06일","93.61","92.32","93.82","91.82","353.58K","0.44%"
"2015년 04월 02일","93.20","93.79","94.05","93.12","214.60K","-0.22%"
"2015년 04월 01일","93.41","93.76","93.82","92.68","208.45K","-0.65%"
"2015년 03월 31일","94.02","94.68","94.87","93.87","136.34K","-1.13%"
"2015년 03월 30일","95.09","94.50","95.34","93.95","425.08K","1.28%"
"2015년 03월 27일","93.89","91.34","94.24","91.13","388.52K","2.84%"
"2015년 03월 26일","91.30","90.42","91.89","89.28","473.52K","-1.37%"
"2015년 03월 25일","92.57","97.01","97.12","92.46","386.42K","-4.90%"
"2015년 03월 24일","97.34","98.25","98.25","97.28","193.38K","-0.86%"
"2015년 03월 23일","98.18","99.03","99.14","98.14","133.74K","-0.83%"
"2015년 03월 20일","99.00","98.33","99.31","98.20","154.15K","1.41%"
"2015년 03월 19일","97.62","97.30","97.86","97.16","94.38K","0.23%"
"2015년 03월 18일","97.40","96.65","97.87","95.42","155.46K","0.74%"
"2015년 03월 17일","96.68","96.68","96.85","96.14","146.58K","-0.73%"
"2015년 03월 16일","97.39","96.45","97.41","96.32","219.19K","1.52%"
"2015년 03월 13일","95.93","95.52","96.10","94.90","179.73K","0.67%"
"2015년 03월 12일","95.29","94.32","95.32","94.25","391.08K","-0.03%"
"2015년 03월 11일","95.32","95.59","96.30","95.29","118.68K","0.22%"
"2015년 03월 10일","95.11","96.27","96.50","95.09","383.51K","-1.85%"
"2015년 03월 09일","96.90","96.52","97.13","96.42","173.35K","0.31%"
"2015년 03월 06일","96.60","97.29","97.45","96.33","214.24K","-1.03%"
"2015년 03월 05일","97.61","97.89","98.17","97.20","244.46K","0.06%"
"2015년 03월 04일","97.55","97.41","97.58","96.45","189.92K","-0.13%"
"2015년 03월 03일","97.68","99.17","99.17","97.55","397.40K","-1.85%"
"2015년 03월 02일","99.52","97.68","99.57","97.67","288.59K","2.75%"
"2015년 02월 27일","96.86","97.13","97.34","96.56","116.73K","-0.30%"
"2015년 02월 26일","97.15","96.95","97.36","96.64","98.55K","0.68%"
"2015년 02월 25일","96.49","96.78","97.01","96.20","129.32K","-0.52%"
"2015년 02월 24일","96.99","95.71","97.03","95.06","280.80K","1.34%"
"2015년 02월 23일","95.71","96.20","96.20","95.37","224.35K","-0.62%"
"2015년 02월 20일","96.31","95.48","96.38","95.25","634.28K","0.60%"
"2015년 02월 19일","95.74","95.34","96.02","95.20","217.21K","0.27%"
"2015년 02월 18일","95.48","95.62","95.76","95.10","152.86K","-0.26%"
"2015년 02월 17일","95.73","95.39","95.84","95.10","797.78K","0.31%"
"2015년 02월 13일","95.43","95.19","95.71","94.61","245.73K","0.71%"
"2015년 02월 12일","94.76","93.55","94.79","93.55","311.84K","1.60%"
"2015년 02월 11일","93.27","92.98","93.60","92.67","321.86K","0.32%"
"2015년 02월 10일","92.97","91.04","93.00","90.79","419.73K","3.38%"
"2015년 02월 09일","89.93","90.76","90.76","89.70","507.83K","-1.06%"
"2015년 02월 06일","90.89","91.52","92.28","90.66","335.39K","-0.55%"
"2015년 02월 05일","91.39","90.88","91.43","90.39","233.03K","0.97%"
"2015년 02월 04일","90.51","89.93","91.15","89.90","336.03K","0.38%"
"2015년 02월 03일","90.17","88.98","90.21","88.85","210.36K","1.77%"
"2015년 02월 02일","88.60","88.53","88.88","86.75","309.15K","0.26%"
"2015년 01월 30일","88.37","89.12","90.31","88.24","485.42K","-1.96%"
"2015년 01월 29일","90.14","89.78","90.42","88.46","219.38K","0.07%"
"2015년 01월 28일","90.08","91.76","92.49","90.02","315.29K","-0.48%"
"2015년 01월 27일","90.51","90.97","91.36","89.95","353.62K","-1.78%"
"2015년 01월 26일","92.15","91.78","92.36","91.10","117.92K","0.18%"
"2015년 01월 23일","91.98","91.81","92.40","91.53","188.24K","-0.26%"
"2015년 01월 22일","92.22","91.59","92.30","89.89","457.10K","0.60%"
"2015년 01월 21일","91.67","90.47","92.07","90.08","144.54K","1.14%"
"2015년 01월 20일","90.64","90.17","90.97","89.48","131.80K","1.04%"
"2015년 01월 16일","89.71","88.43","89.83","88.05","292.27K","1.09%"
"2015년 01월 15일","88.74","90.15","90.64","88.67","221.01K","-0.79%"
"2015년 01월 14일","89.45","89.09","90.34","88.53","413.86K","-0.57%"
"2015년 01월 13일","89.96","91.51","92.63","89.50","173.58K","-0.98%"
"2015년 01월 12일","90.85","92.23","92.23","90.41","190.79K","-1.92%"
"2015년 01월 09일","92.63","92.95","93.00","91.52","140.31K","0.05%"
"2015년 01월 08일","92.58","90.82","92.73","90.82","211.00K","2.97%"
"2015년 01월 07일","89.91","89.54","90.31","89.01","240.42K","0.99%"
"2015년 01월 06일","89.03","91.12","91.21","88.77","374.62K","-2.23%"
"2015년 01월 05일","91.06","92.42","92.59","91.03","206.48K","-1.89%"
"2015년 01월 02일","92.81","93.30","93.83","91.94","221.02K","-0.09%"
