"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2017년 10월 12일","0.120","0.110","0.120","0.110","170.00K","4.35%"
"2017년 10월 11일","0.115","0.115","0.115","0.115","40.00K","-4.17%"
"2017년 10월 10일","0.120","0.110","0.130","0.110","2.10M","9.09%"
"2017년 10월 06일","0.110","0.110","0.110","0.105","121.50K","10.00%"
"2017년 10월 05일","0.100","0.100","0.115","0.100","419.00K","5.26%"
"2017년 10월 04일","0.095","0.100","0.100","0.090","310.50K","-5.00%"
"2017년 10월 03일","0.100","0.095","0.105","0.095","98.00K","-4.76%"
"2017년 10월 02일","0.105","0.110","0.110","0.095","305.00K","-8.70%"
"2017년 09월 29일","0.115","0.110","0.120","0.110","175.00K","4.55%"
"2017년 09월 27일","0.110","0.110","0.110","0.110","93.00K","0.00%"
"2017년 09월 26일","0.110","0.110","0.110","0.110","46.00K","0.00%"
"2017년 09월 25일","0.110","0.110","0.115","0.110","180.00K","0.00%"
"2017년 09월 22일","0.110","0.115","0.115","0.110","212.00K","-4.35%"
"2017년 09월 21일","0.115","0.120","0.120","0.115","14.50K","-4.17%"
"2017년 09월 20일","0.120","0.115","0.120","0.115","215.50K","0.00%"
"2017년 09월 19일","0.120","0.115","0.120","0.105","535.00K","4.35%"
"2017년 09월 18일","0.115","0.125","0.130","0.115","205.00K","-8.00%"
"2017년 09월 15일","0.125","0.130","0.130","0.125","150.00K","-3.85%"
"2017년 09월 14일","0.130","0.110","0.135","0.105","674.50K","30.00%"
"2017년 09월 13일","0.100","0.100","0.100","0.100","40.00K","-4.76%"
"2017년 09월 12일","0.105","0.110","0.110","0.105","150.00K","0.00%"
"2017년 09월 11일","0.105","0.115","0.115","0.105","165.00K","-16.00%"
"2017년 09월 08일","0.125","0.105","0.125","0.100","214.00K","4.17%"
"2017년 09월 07일","0.120","0.120","0.120","0.120","7.00K","0.00%"
"2017년 09월 06일","0.120","0.110","0.120","0.100","495.00K","9.09%"
"2017년 09월 05일","0.110","0.115","0.120","0.110","131.50K","-4.35%"
"2017년 09월 01일","0.115","0.090","0.120","0.090","643.00K","27.78%"
"2017년 08월 31일","0.090","0.085","0.090","0.080","132.00K","12.50%"
"2017년 08월 30일","0.080","0.080","0.085","0.080","260.00K","6.67%"
"2017년 08월 29일","0.075","0.080","0.080","0.070","179.00K","-6.25%"
"2017년 08월 28일","0.080","0.080","0.080","0.070","195.00K","14.29%"
"2017년 08월 25일","0.070","0.075","0.075","0.070","273.00K","-12.50%"
"2017년 08월 24일","0.080","0.080","0.080","0.080","25.00K","6.67%"
"2017년 08월 23일","0.075","0.070","0.075","0.070","280.00K","25.00%"
"2017년 08월 22일","0.060","0.060","0.060","0.060","18.00K","-7.69%"
"2017년 08월 21일","0.065","0.070","0.070","0.065","220.00K","-7.14%"
"2017년 08월 18일","0.070","0.070","0.080","0.070","569.00K","0.00%"
"2017년 08월 17일","0.070","0.070","0.070","0.070","377.00K","7.69%"
"2017년 08월 16일","0.065","0.070","0.070","0.065","132.00K","0.00%"
"2017년 08월 15일","0.065","0.060","0.065","0.060","98.00K","8.33%"
"2017년 08월 14일","0.060","0.065","0.065","0.060","36.00K","-7.69%"
"2017년 08월 11일","0.065","0.070","0.070","0.065","63.00K","0.00%"
"2017년 08월 10일","0.065","0.060","0.065","0.060","55.00K","-7.14%"
"2017년 08월 09일","0.070","0.070","0.070","0.070","265.00K","-6.67%"
"2017년 08월 04일","0.075","0.065","0.075","0.065","635.00K","15.38%"
"2017년 08월 03일","0.065","0.065","0.070","0.055","2.76M","8.33%"
"2017년 08월 02일","0.060","0.075","0.075","0.060","1.75M","0.00%"
"2017년 08월 01일","0.060","0.100","0.100","0.060","272.00K","-40.00%"
"2017년 07월 28일","0.100","0.100","0.110","0.100","174.00K","17.65%"
"2017년 07월 27일","0.085","0.080","0.085","0.080","74.00K","6.25%"
"2017년 07월 26일","0.080","0.080","0.080","0.080","86.00K","-20.00%"
"2017년 06월 06일","0.100","0.100","0.100","0.100","20.00K","0.00%"
"2017년 06월 05일","0.100","0.100","0.100","0.100","150.00K","0.00%"
"2017년 06월 01일","0.100","0.100","0.110","0.100","70.00K","-13.04%"
"2017년 05월 31일","0.115","0.100","0.115","0.100","222.00K","15.00%"
"2017년 05월 30일","0.100","0.100","0.100","0.100","188.00K","17.65%"
"2017년 05월 29일","0.085","0.085","0.085","0.085","-","-19.05%"
"2017년 05월 25일","0.105","0.095","0.105","0.090","250.00K","-8.70%"
"2017년 05월 24일","0.115","0.090","0.115","0.090","50.00K","27.78%"
"2017년 05월 23일","0.090","0.100","0.115","0.090","190.00K","-18.18%"
"2017년 05월 19일","0.110","0.105","0.110","0.100","167.10K","10.00%"
"2017년 05월 18일","0.100","0.100","0.100","0.100","50.00K","0.00%"
"2017년 05월 17일","0.100","0.100","0.100","0.100","100.00K","-13.04%"
"2017년 05월 15일","0.115","0.120","0.120","0.115","299.50K","4.55%"
"2017년 05월 12일","0.110","0.110","0.110","0.110","50.50K","-8.33%"
"2017년 05월 11일","0.120","0.110","0.120","0.110","50.00K","14.29%"
"2017년 05월 10일","0.105","0.120","0.120","0.105","250.00K","-16.00%"
"2017년 05월 09일","0.125","0.110","0.125","0.110","100.00K","13.64%"
"2017년 05월 08일","0.110","0.110","0.110","0.110","30.00K","0.00%"
"2017년 05월 05일","0.110","0.110","0.110","0.110","100.00K","-4.35%"
"2017년 05월 04일","0.115","0.115","0.115","0.115","98.00K","0.00%"
"2017년 05월 03일","0.115","0.115","0.115","0.115","29.00K","-4.17%"
"2017년 05월 01일","0.120","0.120","0.120","0.110","221.00K","-11.11%"
"2017년 04월 28일","0.135","0.140","0.140","0.130","295.70K","-3.57%"
"2017년 04월 27일","0.140","0.135","0.150","0.135","290.51K","-22.22%"
"2017년 04월 26일","0.180","0.120","0.180","0.120","258.50K","56.52%"
"2017년 04월 25일","0.115","0.100","0.115","0.100","314.00K","9.52%"
"2017년 04월 24일","0.105","0.110","0.110","0.105","283.60K","-4.55%"
"2017년 04월 21일","0.110","0.110","0.110","0.110","47.50K","4.76%"
"2017년 04월 20일","0.105","0.105","0.105","0.105","2.50K","-8.70%"
"2017년 04월 19일","0.115","0.115","0.115","0.105","620.40K","-8.00%"
"2017년 04월 18일","0.125","0.125","0.125","0.125","100.00K","4.17%"
"2017년 04월 17일","0.120","0.120","0.120","0.120","9.00K","0.00%"
"2017년 04월 13일","0.120","0.120","0.120","0.120","20.00K","4.35%"
"2017년 04월 12일","0.115","0.115","0.120","0.110","183.00K","-8.00%"
"2017년 04월 11일","0.125","0.120","0.125","0.120","100.00K","0.00%"
"2017년 04월 10일","0.125","0.130","0.130","0.115","190.70K","0.00%"
"2017년 04월 07일","0.125","0.125","0.125","0.125","25.00K","0.00%"
"2017년 04월 06일","0.125","0.125","0.125","0.125","25.00K","0.00%"
"2017년 04월 05일","0.125","0.125","0.125","0.125","50.00K","0.00%"
"2017년 04월 04일","0.125","0.125","0.135","0.125","367.70K","4.17%"
"2017년 04월 03일","0.120","0.125","0.130","0.120","128.50K","-14.29%"
"2017년 03월 31일","0.140","0.115","0.140","0.115","560.00K","27.27%"
"2017년 03월 30일","0.110","0.130","0.135","0.110","469.00K","-21.43%"
"2017년 03월 29일","0.140","0.110","0.140","0.110","449.67K","33.33%"
"2017년 03월 28일","0.105","0.105","0.105","0.100","107.00K","5.00%"
"2017년 03월 27일","0.100","0.090","0.100","0.090","65.00K","0.00%"
"2017년 03월 24일","0.100","0.095","0.100","0.095","47.00K","11.11%"
"2017년 03월 23일","0.090","0.085","0.090","0.085","33.00K","5.88%"
"2017년 03월 22일","0.085","0.060","0.090","0.060","267.50K","6.25%"
"2017년 03월 21일","0.080","0.100","0.100","0.080","313.00K","-20.00%"
"2017년 03월 20일","0.100","0.100","0.100","0.100","25.00K","5.26%"
"2017년 03월 17일","0.095","0.100","0.100","0.095","168.50K","-5.00%"
"2017년 03월 16일","0.100","0.105","0.110","0.100","320.00K","-4.76%"
"2017년 03월 15일","0.105","0.085","0.105","0.085","385.00K","16.67%"
"2017년 03월 13일","0.090","0.090","0.090","0.090","6.00K","5.88%"
"2017년 03월 10일","0.085","0.090","0.090","0.085","231.50K","-5.56%"
"2017년 03월 09일","0.090","0.090","0.090","0.090","55.00K","0.00%"
"2017년 03월 08일","0.090","0.090","0.090","0.090","1.50K","-10.00%"
"2017년 03월 07일","0.100","0.100","0.100","0.100","22.50K","11.11%"
"2017년 03월 06일","0.090","0.110","0.110","0.090","34.54K","-21.74%"
"2017년 03월 02일","0.115","0.115","0.115","0.115","350.00K","-4.17%"
"2017년 02월 24일","0.120","0.120","0.120","0.120","10.00K","0.00%"
"2017년 02월 23일","0.120","0.115","0.120","0.115","152.50K","0.00%"
"2017년 02월 22일","0.120","0.115","0.120","0.100","508.00K","0.00%"
"2017년 02월 21일","0.120","0.130","0.130","0.120","78.10K","-4.00%"
"2017년 02월 17일","0.125","0.125","0.125","0.125","137.50K","-7.41%"
"2017년 02월 16일","0.135","0.125","0.135","0.125","117.50K","8.00%"
"2017년 02월 15일","0.125","0.125","0.125","0.125","42.50K","0.00%"
"2017년 02월 14일","0.125","0.115","0.125","0.115","99.00K","-7.41%"
"2017년 02월 10일","0.135","0.120","0.135","0.120","10.00K","28.57%"
"2017년 02월 09일","0.105","0.110","0.110","0.105","244.00K","0.00%"
"2017년 02월 08일","0.105","0.100","0.135","0.100","173.50K","-8.70%"
"2017년 02월 07일","0.115","0.115","0.120","0.115","287.50K","-20.69%"
"2017년 02월 03일","0.145","0.145","0.145","0.145","8.00K","11.54%"
"2017년 02월 02일","0.130","0.130","0.130","0.130","10.00K","8.33%"
"2017년 02월 01일","0.120","0.120","0.120","0.120","10.00K","0.00%"
"2017년 01월 31일","0.120","0.110","0.120","0.110","71.00K","9.09%"
"2017년 01월 30일","0.110","0.110","0.110","0.110","24.00K","-21.43%"
"2017년 01월 27일","0.140","0.140","0.140","0.140","1.77K","12.00%"
"2017년 01월 26일","0.125","0.130","0.130","0.110","227.75K","-3.85%"
"2017년 01월 25일","0.130","0.110","0.130","0.110","205.00K","18.18%"
"2017년 01월 23일","0.110","0.110","0.110","0.110","22.00K","0.00%"
"2017년 01월 20일","0.110","0.110","0.110","0.110","3.00K","0.00%"
"2017년 01월 19일","0.110","0.110","0.110","0.110","105.00K","-8.33%"
"2017년 01월 18일","0.120","0.110","0.120","0.105","448.00K","9.09%"
"2017년 01월 17일","0.110","0.110","0.110","0.110","7.00K","-4.35%"
"2017년 01월 13일","0.115","0.115","0.115","0.115","12.50K","-4.17%"
"2017년 01월 12일","0.120","0.120","0.120","0.120","5.00K","0.00%"
"2017년 01월 09일","0.120","0.140","0.140","0.120","238.50K","-14.29%"
"2017년 01월 06일","0.140","0.140","0.140","0.140","128.00K","0.00%"
"2017년 01월 05일","0.140","0.140","0.140","0.140","20.00K","0.00%"
"2017년 01월 04일","0.140","0.135","0.145","0.130","605.00K","7.69%"
"2017년 01월 03일","0.130","0.115","0.130","0.115","411.00K","18.18%"
"2016년 12월 30일","0.110","0.100","0.110","0.100","200.50K","4.76%"
"2016년 12월 28일","0.105","0.090","0.105","0.090","134.39K","0.00%"
"2016년 12월 23일","0.105","0.085","0.110","0.080","20.50K","-4.55%"
"2016년 12월 22일","0.110","0.110","0.110","0.110","100.00K","10.00%"
"2016년 12월 21일","0.100","0.100","0.100","0.100","300.00K","-9.09%"
"2016년 12월 20일","0.110","0.110","0.115","0.110","113.00K","-4.35%"
"2016년 12월 16일","0.115","0.110","0.115","0.110","177.00K","9.52%"
"2016년 12월 15일","0.105","0.105","0.105","0.105","49.44K","-12.50%"
"2016년 12월 14일","0.120","0.120","0.120","0.120","50.00K","-14.29%"
"2016년 12월 13일","0.140","0.140","0.140","0.140","0.50K","3.70%"
"2016년 12월 06일","0.135","0.135","0.135","0.120","122.28K","0.00%"
"2016년 12월 05일","0.135","0.140","0.145","0.135","176.50K","-6.90%"
"2016년 12월 02일","0.145","0.140","0.145","0.140","18.60K","0.00%"
"2016년 12월 01일","0.145","0.140","0.145","0.140","84.60K","3.57%"
"2016년 11월 30일","0.140","0.130","0.165","0.130","413.86K","3.70%"
"2016년 11월 29일","0.135","0.135","0.135","0.135","5.00K","3.85%"
"2016년 11월 28일","0.130","0.120","0.130","0.120","60.50K","-3.70%"
"2016년 11월 25일","0.135","0.130","0.135","0.130","65.66K","3.85%"
"2016년 11월 24일","0.130","0.115","0.130","0.115","670.00K","8.33%"
"2016년 11월 23일","0.120","0.170","0.170","0.120","107.57K","-11.11%"
"2016년 11월 22일","0.135","0.135","0.135","0.115","326.69K","0.00%"
"2016년 11월 21일","0.135","0.100","0.135","0.100","384.94K","50.00%"
"2016년 11월 18일","0.090","0.050","0.100","0.050","733.68K","0.00%"
"2016년 10월 05일","0.090","0.100","0.100","0.090","202.50K","-10.00%"
"2016년 10월 04일","0.100","0.135","0.135","0.100","125.00K","-33.33%"
"2016년 10월 03일","0.150","0.100","0.150","0.100","214.60K","25.00%"
"2016년 09월 30일","0.120","0.120","0.120","0.100","97.50K","4.35%"
"2016년 09월 29일","0.115","0.120","0.120","0.095","257.50K","15.00%"
"2016년 09월 28일","0.100","0.095","0.100","0.095","160.00K","-9.09%"
"2016년 09월 27일","0.110","0.080","0.110","0.080","277.00K","10.00%"
"2016년 09월 26일","0.100","0.090","0.100","0.090","75.00K","25.00%"
"2016년 09월 22일","0.080","0.080","0.080","0.080","20.00K","0.00%"
"2016년 09월 20일","0.080","0.085","0.085","0.080","55.00K","0.00%"
"2016년 09월 19일","0.080","0.085","0.085","0.080","220.00K","-5.88%"
"2016년 09월 16일","0.085","0.085","0.085","0.085","35.00K","-15.00%"
"2016년 09월 15일","0.100","0.100","0.100","0.100","20.00K","17.65%"
"2016년 09월 14일","0.085","0.085","0.085","0.085","25.00K","-5.56%"
"2016년 09월 13일","0.090","0.090","0.090","0.090","20.40K","-10.00%"
"2016년 09월 09일","0.100","0.100","0.100","0.100","10.00K","11.11%"
"2016년 09월 08일","0.090","0.090","0.090","0.090","20.00K","-10.00%"
"2016년 09월 07일","0.100","0.095","0.100","0.095","10.00K","11.11%"
"2016년 09월 06일","0.090","0.090","0.090","0.070","637.10K","5.88%"
"2016년 09월 02일","0.085","0.080","0.085","0.080","45.00K","6.25%"
"2016년 09월 01일","0.080","0.090","0.090","0.080","270.00K","-27.27%"
"2016년 08월 30일","0.110","0.110","0.110","0.110","30.00K","10.00%"
"2016년 08월 29일","0.100","0.100","0.100","0.100","18.00K","0.00%"
"2016년 08월 26일","0.100","0.100","0.100","0.100","40.00K","0.00%"
"2016년 08월 25일","0.100","0.105","0.105","0.100","127.00K","-31.03%"
"2016년 08월 24일","0.145","0.145","0.145","0.145","25.00K","20.83%"
"2016년 08월 23일","0.120","0.130","0.130","0.120","75.00K","-7.69%"
"2016년 08월 22일","0.130","0.140","0.170","0.130","201.60K","-23.53%"
"2016년 08월 19일","0.170","0.140","0.170","0.140","162.70K","13.33%"
"2016년 08월 18일","0.150","0.150","0.150","0.150","62.00K","0.00%"
"2016년 08월 17일","0.150","0.150","0.170","0.150","56.00K","3.45%"
"2016년 08월 16일","0.145","0.165","0.165","0.145","44.00K","-14.71%"
"2016년 08월 15일","0.170","0.110","0.175","0.110","7.00K","-2.86%"
"2016년 08월 12일","0.175","0.155","0.175","0.150","163.80K","12.90%"
"2016년 08월 11일","0.155","0.170","0.180","0.155","98.22K","-8.82%"
"2016년 08월 10일","0.170","0.175","0.175","0.170","44.00K","6.25%"
"2016년 08월 09일","0.160","0.180","0.185","0.160","83.05K","-30.43%"
"2016년 08월 05일","0.230","0.230","0.230","0.230","27.66K","-2.13%"
"2016년 08월 04일","0.235","0.200","0.235","0.200","20.00K","9.30%"
"2016년 08월 03일","0.215","0.215","0.215","0.215","20.00K","-4.44%"
"2016년 08월 02일","0.225","0.130","0.240","0.130","78.00K","-4.26%"
"2016년 07월 29일","0.235","0.200","0.235","0.200","30.00K","17.50%"
"2016년 07월 28일","0.200","0.200","0.200","0.200","85.30K","0.00%"
"2016년 07월 26일","0.200","0.210","0.210","0.200","75.00K","0.00%"
"2016년 07월 25일","0.200","0.200","0.200","0.200","2.00K","-6.98%"
"2016년 07월 22일","0.215","0.210","0.215","0.200","204.20K","2.38%"
"2016년 07월 21일","0.210","0.230","0.230","0.210","77.00K","-4.55%"
"2016년 07월 20일","0.220","0.220","0.220","0.220","91.25K","0.00%"
"2016년 07월 19일","0.220","0.260","0.260","0.220","24.50K","-12.00%"
"2016년 07월 18일","0.250","0.250","0.250","0.240","63.00K","0.00%"
"2016년 07월 15일","0.250","0.225","0.250","0.225","158.86K","6.38%"
"2016년 07월 14일","0.235","0.250","0.250","0.235","164.09K","-6.00%"
"2016년 07월 13일","0.250","0.250","0.250","0.250","148.50K","-10.71%"
"2016년 07월 11일","0.280","0.280","0.280","0.280","2.00K","-5.08%"
"2016년 07월 08일","0.295","0.255","0.300","0.250","1.13M","18.00%"
"2016년 07월 07일","0.250","0.250","0.270","0.250","284.52K","13.64%"
"2016년 07월 06일","0.220","0.220","0.220","0.220","0.75K","0.00%"
"2016년 07월 05일","0.220","0.250","0.250","0.220","3.00K","-26.67%"
"2016년 06월 30일","0.300","0.300","0.300","0.300","26.00K","-6.25%"
"2016년 06월 29일","0.320","0.280","0.320","0.280","111.00K","8.47%"
"2016년 06월 28일","0.295","0.285","0.295","0.285","28.59K","5.36%"
"2016년 06월 27일","0.280","0.300","0.300","0.280","11.00K","-9.68%"
"2016년 06월 24일","0.310","0.310","0.320","0.305","73.81K","0.00%"
"2016년 06월 23일","0.310","0.320","0.320","0.310","39.00K","-6.06%"
"2016년 06월 22일","0.330","0.350","0.350","0.330","91.10K","-5.71%"
"2016년 06월 20일","0.350","0.350","0.350","0.350","25.37K","0.00%"
"2016년 06월 17일","0.350","0.380","0.380","0.345","35.00K","-10.26%"
"2016년 06월 16일","0.390","0.390","0.390","0.390","1.28K","0.00%"
"2016년 06월 13일","0.390","0.390","0.390","0.390","15.50K","0.00%"
"2016년 06월 10일","0.390","0.380","0.390","0.350","24.00K","-2.50%"
"2016년 06월 08일","0.400","0.400","0.400","0.395","57.10K","-4.76%"
"2016년 06월 07일","0.420","0.420","0.420","0.420","1.00K","-6.67%"
"2016년 06월 06일","0.450","0.465","0.465","0.450","40.51K","1.12%"
"2016년 06월 03일","0.445","0.445","0.445","0.445","25.10K","0.00%"
"2016년 06월 02일","0.445","0.460","0.460","0.445","53.00K","-5.32%"
"2016년 06월 01일","0.470","0.430","0.470","0.430","5.70K","9.30%"
"2016년 05월 31일","0.430","0.450","0.450","0.400","16.00K","-10.42%"
"2016년 05월 30일","0.480","0.500","0.510","0.480","84.00K","6.67%"
"2016년 05월 27일","0.450","0.470","0.470","0.450","4.00K","-16.67%"
"2016년 05월 25일","0.540","0.500","0.540","0.500","43.60K","0.00%"
"2016년 05월 24일","0.540","0.530","0.560","0.510","193.30K","0.00%"
"2016년 05월 18일","0.540","0.550","0.550","0.540","6.20K","-3.57%"
"2016년 05월 17일","0.560","0.480","0.560","0.480","112.13K","3.70%"
"2016년 05월 16일","0.540","0.450","0.550","0.450","79.00K","0.00%"
"2016년 05월 13일","0.540","0.450","0.540","0.450","50.00K","20.00%"
"2016년 05월 12일","0.450","0.450","0.450","0.450","13.00K","4.65%"
"2016년 05월 11일","0.430","0.420","0.430","0.420","12.40K","4.88%"
"2016년 05월 10일","0.410","0.430","0.430","0.400","23.04K","-18.00%"
"2016년 05월 09일","0.500","0.500","0.500","0.480","70.90K","5.26%"
"2016년 05월 06일","0.475","0.500","0.500","0.475","21.46K","-5.00%"
"2016년 05월 05일","0.500","0.450","0.500","0.450","17.00K","13.64%"
"2016년 05월 04일","0.440","0.370","0.500","0.370","132.39K","29.41%"
"2016년 05월 03일","0.340","0.350","0.400","0.330","48.00K","54.55%"
"2016년 05월 02일","0.220","0.280","0.280","0.195","128.50K","-33.33%"
"2016년 04월 29일","0.330","0.330","0.345","0.275","98.46K","-28.26%"
"2016년 04월 28일","0.460","0.630","0.630","0.360","518.40K","-25.81%"
"2016년 04월 27일","0.620","0.650","0.650","0.580","329.02K","-7.46%"
"2016년 04월 26일","0.670","0.660","0.680","0.660","898.95K","1.52%"
"2016년 04월 25일","0.660","0.670","0.670","0.640","917.66K","6.45%"
"2016년 04월 22일","0.620","0.610","0.630","0.600","239.80K","1.64%"
"2016년 04월 21일","0.610","0.600","0.610","0.590","383.50K","5.17%"
"2016년 04월 20일","0.580","0.580","0.580","0.560","494.67K","5.45%"
"2016년 04월 19일","0.550","0.510","0.550","0.510","335.50K","7.84%"
"2016년 04월 18일","0.510","0.500","0.510","0.480","572.48K","10.87%"
"2016년 04월 15일","0.460","0.440","0.490","0.440","222.75K","8.24%"
"2016년 04월 14일","0.425","0.440","0.470","0.425","174.00K","-3.41%"
"2016년 04월 13일","0.440","0.430","0.440","0.430","275.46K","2.33%"
"2016년 04월 12일","0.430","0.425","0.430","0.375","331.67K","4.88%"
"2016년 04월 11일","0.410","0.440","0.440","0.410","627.47K","10.81%"
"2016년 04월 08일","0.370","0.360","0.400","0.360","148.00K","4.23%"
"2016년 04월 07일","0.355","0.370","0.390","0.335","48.60K","7.58%"
"2016년 04월 06일","0.330","0.265","0.370","0.265","124.00K","32.00%"
"2016년 04월 05일","0.250","0.250","0.265","0.245","73.50K","0.00%"
"2016년 04월 04일","0.250","0.230","0.280","0.230","260.04K","16.28%"
"2016년 04월 01일","0.215","0.215","0.215","0.215","27.00K","-6.52%"
"2016년 03월 31일","0.230","0.220","0.230","0.220","25.00K","4.55%"
"2016년 03월 30일","0.220","0.220","0.220","0.220","103.00K","0.00%"
"2016년 03월 28일","0.220","0.220","0.220","0.220","2.00K","-6.38%"
"2016년 03월 24일","0.235","0.225","0.235","0.225","16.50K","4.44%"
"2016년 03월 22일","0.225","0.235","0.235","0.225","40.00K","-6.25%"
"2016년 03월 21일","0.240","0.240","0.250","0.240","136.58K","6.67%"
"2016년 03월 18일","0.225","0.240","0.240","0.225","152.00K","-8.16%"
"2016년 03월 17일","0.245","0.245","0.245","0.230","95.00K","0.00%"
"2016년 03월 16일","0.245","0.235","0.260","0.235","175.50K","4.26%"
"2016년 03월 15일","0.235","0.250","0.255","0.225","74.50K","-6.00%"
"2016년 03월 14일","0.250","0.245","0.250","0.245","35.00K","4.17%"
"2016년 03월 11일","0.240","0.250","0.250","0.220","37.46K","-9.43%"
"2016년 03월 10일","0.265","0.265","0.265","0.265","4.00K","-1.85%"
"2016년 03월 07일","0.270","0.260","0.270","0.260","15.00K","1.89%"
"2016년 03월 04일","0.265","0.260","0.265","0.215","675.50K","0.00%"
"2016년 03월 03일","0.265","0.250","0.265","0.250","73.63K","10.42%"
"2016년 03월 02일","0.240","0.220","0.240","0.220","25.30K","4.35%"
"2016년 03월 01일","0.230","0.200","0.235","0.200","96.50K","15.00%"
"2016년 02월 29일","0.200","0.195","0.200","0.195","29.59K","0.00%"
"2016년 02월 23일","0.200","0.185","0.200","0.170","23.00K","2.56%"
"2016년 02월 19일","0.195","0.195","0.195","0.195","8.00K","-2.50%"
"2016년 02월 18일","0.200","0.200","0.200","0.200","20.00K","2.56%"
"2016년 02월 16일","0.195","0.190","0.195","0.190","18.50K","2.63%"
"2016년 02월 12일","0.190","0.170","0.190","0.170","5.00K","-5.00%"
"2016년 02월 05일","0.200","0.200","0.200","0.200","5.50K","0.00%"
"2016년 02월 04일","0.200","0.170","0.200","0.170","19.65K","0.00%"
"2016년 01월 29일","0.200","0.200","0.200","0.200","16.85K","8.11%"
"2016년 01월 28일","0.185","0.150","0.195","0.150","40.40K","23.33%"
"2016년 01월 27일","0.150","0.150","0.150","0.150","2.00K","-11.76%"
"2016년 01월 26일","0.170","0.170","0.170","0.145","62.00K","-5.56%"
"2016년 01월 13일","0.180","0.180","0.180","0.180","100.00K","0.00%"
"2015년 12월 30일","0.180","0.180","0.180","0.180","15.00K","0.00%"
"2015년 12월 29일","0.180","0.180","0.180","0.180","5.00K","0.00%"
"2015년 12월 21일","0.180","0.180","0.180","0.180","5.00K","-10.00%"
"2015년 12월 17일","0.200","0.200","0.200","0.200","4.11K","5.26%"
"2015년 12월 14일","0.190","0.200","0.200","0.190","3.00K","-5.00%"
"2015년 12월 11일","0.200","0.200","0.250","0.190","209.00K","17.65%"
"2015년 12월 09일","0.170","0.170","0.170","0.160","11.50K","-15.00%"
"2015년 12월 08일","0.200","0.200","0.210","0.200","50.00K","0.00%"
"2015년 12월 04일","0.200","0.200","0.200","0.200","8.00K","5.26%"
"2015년 12월 03일","0.190","0.190","0.190","0.190","17.00K","5.56%"
"2015년 12월 01일","0.180","0.220","0.220","0.180","15.00K","-18.18%"
"2015년 11월 30일","0.220","0.220","0.220","0.220","20.00K","-12.00%"
"2015년 11월 27일","0.250","0.235","0.250","0.235","50.00K","8.70%"
"2015년 11월 25일","0.230","0.180","0.230","0.170","60.00K","9.52%"
"2015년 11월 24일","0.210","0.200","0.210","0.200","49.00K","5.00%"
"2015년 11월 23일","0.200","0.200","0.200","0.200","5.00K","-2.44%"
"2015년 11월 19일","0.205","0.200","0.205","0.200","31.00K","-12.77%"
"2015년 11월 17일","0.235","0.220","0.235","0.220","95.00K","11.90%"
"2015년 11월 16일","0.210","0.215","0.215","0.210","36.56K","5.00%"
"2015년 11월 13일","0.200","0.200","0.200","0.200","5.00K","-33.33%"
"2015년 11월 10일","0.300","0.230","0.300","0.220","140.00K","11.11%"
"2015년 11월 09일","0.270","0.270","0.270","0.270","55.00K","0.00%"
"2015년 11월 06일","0.270","0.270","0.270","0.250","98.00K","3.85%"
"2015년 11월 04일","0.260","0.190","0.260","0.190","139.50K","44.44%"
"2015년 11월 03일","0.180","0.180","0.180","0.180","30.00K","0.00%"
"2015년 11월 02일","0.180","0.180","0.180","0.180","75.00K","0.00%"
"2015년 10월 28일","0.180","0.190","0.190","0.180","20.00K","-5.26%"
"2015년 10월 21일","0.190","0.190","0.190","0.190","11.50K","-5.00%"
"2015년 10월 19일","0.200","0.200","0.200","0.200","18.50K","-9.09%"
"2015년 10월 15일","0.220","0.200","0.220","0.200","32.50K","4.76%"
"2015년 10월 14일","0.210","0.220","0.220","0.210","10.00K","-8.70%"
"2015년 10월 08일","0.230","0.230","0.230","0.230","2.00K","-4.17%"
"2015년 10월 07일","0.240","0.230","0.240","0.230","48.00K","9.09%"
"2015년 10월 06일","0.220","0.220","0.220","0.220","25.00K","0.00%"
"2015년 10월 05일","0.220","0.220","0.220","0.220","5.00K","10.00%"
"2015년 10월 02일","0.200","0.180","0.200","0.180","12.00K","11.11%"
"2015년 09월 18일","0.180","0.180","0.180","0.180","4.20K","-10.00%"
"2015년 09월 16일","0.200","0.200","0.200","0.200","19.00K","11.11%"
"2015년 09월 14일","0.180","0.180","0.180","0.180","1.00K","-14.29%"
"2015년 09월 10일","0.210","0.215","0.215","0.210","50.00K","10.53%"
"2015년 09월 04일","0.190","0.190","0.190","0.190","20.00K","-13.64%"
"2015년 08월 28일","0.220","0.220","0.220","0.220","50.00K","7.32%"
"2015년 08월 18일","0.205","0.205","0.205","0.205","23.50K","0.00%"
"2015년 08월 17일","0.205","0.205","0.205","0.205","19.00K","-6.82%"
"2015년 08월 14일","0.220","0.200","0.220","0.200","12.00K","-4.35%"
"2015년 08월 11일","0.230","0.230","0.230","0.230","1.00K","21.05%"
"2015년 08월 07일","0.190","0.190","0.190","0.190","350.00K","-5.00%"
"2015년 08월 06일","0.200","0.200","0.200","0.200","11.50K","0.00%"
"2015년 07월 31일","0.200","0.205","0.205","0.200","94.00K","0.00%"
"2015년 07월 28일","0.200","0.200","0.200","0.200","1.00K","-16.67%"
"2015년 07월 23일","0.240","0.240","0.240","0.240","10.00K","9.09%"
