"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 10월 18일","4.6540","4.7000","4.7335","4.6280","4.15K","-0.16%"
"2021년 10월 15일","4.6615","4.5450","4.7050","4.5450","4.43K","2.19%"
"2021년 10월 14일","4.5615","4.4525","4.5625","4.4525","3.48K","2.47%"
"2021년 10월 13일","4.4515","4.2945","4.4575","4.2850","8.12K","3.56%"
"2021년 10월 12일","4.2985","4.2925","4.3625","4.2640","4.47K","-0.94%"
"2021년 10월 11일","4.3395","4.2465","4.3585","4.2360","5.60K","2.01%"
"2021년 10월 08일","4.2540","4.2280","4.2750","4.2085","4.86K","0.75%"
"2021년 10월 07일","4.2225","4.1545","4.2370","4.1510","5.51K","2.33%"
"2021년 10월 06일","4.1265","4.1240","4.1835","4.0965","2.08K","-0.96%"
"2021년 10월 05일","4.1665","4.1830","4.1830","4.1350","2.08K","-1.08%"
"2021년 10월 04일","4.2120","4.1900","4.2700","4.1575","1.45K","1.31%"
"2021년 10월 01일","4.1575","4.0500","4.1675","4.0405","2.05K","2.33%"
"2021년 09월 30일","4.0630","4.1100","4.1110","4.0345","2.31K","-2.71%"
"2021년 09월 29일","4.1760","4.2215","4.2245","4.1455","1.18K","-1.01%"
"2021년 09월 28일","4.2185","4.2465","4.2715","4.2110","1.52K","-1.06%"
"2021년 09월 27일","4.2635","4.2885","4.2895","4.2330","1.14K","-0.09%"
"2021년 09월 24일","4.2675","4.2160","4.2770","4.2160","1.54K","1.11%"
"2021년 09월 23일","4.2205","4.2065","4.2490","4.1920","2.27K","-0.42%"
"2021년 09월 22일","4.2385","4.1235","4.2620","4.1235","1.08K","3.03%"
"2021년 09월 21일","4.1140","4.1215","4.1485","4.0090","2.62K","0.24%"
"2021년 09월 20일","4.1040","4.2150","4.2150","4.0870","2.57K","-3.00%"
"2021년 09월 17일","4.2310","4.2910","4.3295","4.2195","0.94K","-0.87%"
"2021년 09월 16일","4.2680","4.3465","4.3465","4.2525","0.61K","-2.73%"
"2021년 09월 15일","4.3880","4.2815","4.4010","4.2815","1.92K","1.86%"
"2021년 09월 14일","4.3080","4.3565","4.3565","4.2800","0.90K","-0.99%"
"2021년 09월 13일","4.3510","4.4270","4.4410","4.3210","1.79K","-1.91%"
"2021년 09월 10일","4.4355","4.2885","4.4445","4.2885","2.50K","3.71%"
"2021년 09월 09일","4.2770","4.2205","4.2900","4.2080","0.90K","1.28%"
"2021년 09월 08일","4.2230","4.2595","4.2595","4.2000","2.07K","-1.05%"
"2021년 09월 07일","4.2680","4.3270","4.3270","4.2425","2.84K","-1.48%"
"2021년 09월 06일","4.3320","4.3325","4.3457","4.3040","-","-0.01%"
"2021년 09월 05일","4.3325","4.3350","4.3422","4.3315","-","0.35%"
"2021년 09월 03일","4.3175","4.2785","4.3300","4.2665","1.82K","0.64%"
"2021년 09월 02일","4.2900","4.2775","4.2920","4.2455","1.83K","0.68%"
"2021년 09월 01일","4.2610","4.3440","4.3440","4.2435","2.20K","-1.97%"
"2021년 08월 31일","4.3465","4.3380","4.3570","4.3170","2.37K","-0.14%"
"2021년 08월 30일","4.3525","4.3095","4.3865","4.3085","0.96K","1.07%"
"2021년 08월 27일","4.3065","4.2710","4.3100","4.2550","0.53K","1.50%"
"2021년 08월 26일","4.2430","4.2590","4.2665","4.2260","0.66K","-0.49%"
"2021년 08월 25일","4.2640","4.2705","4.2880","4.2600","1.06K","0.20%"
"2021년 08월 24일","4.2555","4.2135","4.2875","4.2120","0.50K","1.02%"
"2021년 08월 23일","4.2125","4.1580","4.2205","4.1295","1.19K","2.21%"
"2021년 08월 20일","4.1215","4.0900","4.1400","4.0600","0.59K","1.88%"
"2021년 08월 19일","4.0455","4.1180","4.1180","3.9760","1.91K","-1.84%"
"2021년 08월 18일","4.1215","4.2335","4.2435","4.1145","2.26K","-1.94%"
"2021년 08월 17일","4.2030","4.3080","4.3260","4.1990","1.93K","-2.56%"
"2021년 08월 16일","4.3135","4.3305","4.3325","4.2975","1.07K","-1.21%"
"2021년 08월 13일","4.3665","4.3465","4.3665","4.3390","0.66K","0.63%"
"2021년 08월 12일","4.3390","4.3615","4.3620","4.3245","0.68K","-0.29%"
"2021년 08월 11일","4.3515","4.3205","4.3525","4.3105","0.53K","0.29%"
"2021년 08월 10일","4.3390","4.2970","4.3505","4.2780","0.79K","1.49%"
"2021년 08월 09일","4.2755","4.3100","4.3100","4.2365","0.93K","-1.25%"
"2021년 08월 06일","4.3295","4.3755","4.3755","4.3200","1.02K","0.09%"
"2021년 08월 05일","4.3255","4.2965","4.3340","4.2965","0.63K","0.22%"
"2021년 08월 04일","4.3160","4.3440","4.3460","4.3110","0.43K","-1.11%"
"2021년 08월 03일","4.3645","4.4120","4.4120","4.3310","0.61K","-0.93%"
"2021년 08월 02일","4.4055","4.4560","4.4560","4.3885","0.54K","-0.69%"
"2021년 07월 30일","4.4360","4.4655","4.5000","4.4165","0.56K","-1.09%"
"2021년 07월 29일","4.4850","4.4450","4.4895","4.4435","0.49K","1.05%"
"2021년 07월 28일","4.4385","4.4500","4.4635","4.4240","0.38K","-0.83%"
"2021년 07월 27일","4.4755","4.5200","4.5390","4.4500","0.79K","-0.82%"
"2021년 07월 26일","4.5125","4.3970","4.5170","4.3780","1.35K","3.21%"
"2021년 07월 23일","4.3720","4.3280","4.3865","4.3220","1.20K","1.13%"
"2021년 07월 22일","4.3230","4.2765","4.3280","4.2765","0.30K","1.44%"
"2021년 07월 21일","4.2615","4.2750","4.2760","4.2475","0.19K","0.14%"
"2021년 07월 20일","4.2555","4.2220","4.2220","4.2055","0.74K","1.47%"
"2021년 07월 19일","4.1940","4.3000","4.3000","4.1600","0.69K","-2.74%"
"2021년 07월 16일","4.3120","4.3070","4.3070","4.3000","0.09K","0.02%"
"2021년 07월 15일","4.3110","4.3100","4.3320","4.3035","0.14K","1.21%"
"2021년 07월 14일","4.2595","4.2865","4.3025","4.2565","0.11K","-0.86%"
"2021년 07월 13일","4.2965","4.2705","4.2900","4.2705","0.08K","-0.28%"
"2021년 07월 12일","4.3085","4.2840","4.3100","4.2800","0.07K","-0.75%"
"2021년 07월 09일","4.3410","4.3060","4.3510","4.3060","0.10K","1.84%"
"2021년 07월 08일","4.2625","4.2960","4.2960","4.2595","0.23K","-1.16%"
"2021년 07월 07일","4.3125","4.3320","4.3320","4.3320","0.66K","1.64%"
"2021년 07월 06일","4.2430","4.3000","4.3750","4.2350","0.32K","-2.33%"
"2021년 07월 05일","4.3440","4.3135","4.3575","4.3090","-","1.69%"
"2021년 07월 02일","4.2720","4.2575","4.2650","4.2575","0.37K","1.06%"
"2021년 07월 01일","4.2270","4.2750","4.2850","4.2550","0.19K","-1.19%"
"2021년 06월 30일","4.2780","4.2830","4.2915","4.2645","0.21K","0.60%"
"2021년 06월 29일","4.2525","4.2400","4.2575","4.2270","0.40K","-0.70%"
"2021년 06월 28일","4.2825","4.2745","4.2950","4.2745","0.18K","-0.20%"
"2021년 06월 25일","4.2910","4.3125","4.3125","4.2960","0.05K","-0.45%"
"2021년 06월 24일","4.3105","4.2755","4.3000","4.2685","0.05K","-0.42%"
"2021년 06월 23일","4.3285","4.2505","4.3250","4.2505","0.32K","2.56%"
"2021년 06월 22일","4.2205","4.1790","4.2415","4.1790","0.09K","0.73%"
"2021년 06월 21일","4.1900","4.1345","4.1900","4.1345","0.15K","0.34%"
"2021년 06월 18일","4.1760","4.2130","4.2135","4.1585","0.16K","-0.57%"
"2021년 06월 17일","4.2000","4.2915","4.3095","4.1860","0.21K","-4.61%"
"2021년 06월 16일","4.4030","4.3615","4.3995","4.3615","0.29K","1.16%"
"2021년 06월 15일","4.3525","4.4700","4.4700","4.3460","0.22K","-4.17%"
"2021년 06월 14일","4.5420","4.5530","4.5530","4.5290","0.07K","-0.26%"
"2021년 06월 11일","4.5540","4.5905","4.5905","4.5605","0.31K","1.09%"
"2021년 06월 10일","4.5050","4.4890","4.5070","4.4890","0.05K","-0.87%"
"2021년 06월 09일","4.5445","4.5375","4.5420","4.5155","0.41K","-0.57%"
"2021년 06월 08일","4.5705","4.5205","4.5650","4.5205","0.68K","0.54%"
"2021년 06월 07일","4.5460","4.5410","4.5410","4.5090","0.21K","0.08%"
"2021년 06월 04일","4.5425","4.5475","4.5475","4.5350","0.88K","1.34%"
"2021년 06월 03일","4.4825","4.5520","4.5520","4.4500","0.25K","-2.61%"
"2021년 06월 02일","4.6025","4.6095","4.6095","4.6095","0.10K","-1.21%"
"2021년 06월 01일","4.6590","4.6905","4.6905","4.6515","0.05K","-0.47%"
"2021년 05월 31일","4.6810","4.6930","4.7047","4.6525","-","-0.27%"
"2021년 05월 30일","4.6937","4.6723","4.6950","4.6697","-","0.26%"
"2021년 05월 28일","4.6815","4.6810","4.6810","4.6045","0.24K","0.30%"
"2021년 05월 27일","4.6675","4.5330","4.6840","4.5160","0.02K","2.93%"
"2021년 05월 26일","4.5345","4.5410","4.5410","4.5285","0.06K","0.45%"
"2021년 05월 25일","4.5140","4.5225","4.5230","4.5225","0.05K","-0.44%"
"2021년 05월 24일","4.5340","4.4600","4.5200","4.4500","0.07K","1.02%"
"2021년 05월 21일","4.4880","4.4950","4.5510","4.4935","0.14K","-1.81%"
"2021년 05월 20일","4.5705","4.5700","4.5705","4.5555","0.02K","-0.14%"
"2021년 05월 19일","4.5770","4.6110","4.6110","4.5620","0.17K","-3.03%"
"2021년 05월 18일","4.7200","4.7595","4.7595","4.7260","0.05K","0.23%"
"2021년 05월 17일","4.7090","4.7090","4.7090","4.7090","0.20K","1.24%"
"2021년 05월 14일","4.6515","4.6800","4.6800","4.6740","0.19K","-0.56%"
"2021년 05월 13일","4.6775","4.7210","4.7210","4.6490","0.11K","-0.88%"
"2021년 05월 12일","4.7190","4.7260","4.7260","4.7260","0.08K","-0.56%"
"2021년 05월 11일","4.7455","4.6500","4.7645","4.6500","0.26K","1.15%"
"2021년 05월 10일","4.6915","4.7360","4.8400","4.6740","0.24K","-0.45%"
"2021년 05월 07일","4.7125","4.5910","4.7125","4.5910","0.13K","3.17%"
"2021년 05월 06일","4.5675","4.5130","4.5730","4.5130","0.09K","1.65%"
"2021년 05월 05일","4.4935","4.5260","4.5285","4.4870","0.06K","0.14%"
"2021년 05월 04일","4.4870","4.4755","4.5000","4.4755","0.06K","-0.18%"
"2021년 05월 03일","4.4950","4.4500","4.4975","4.4500","0.02K","1.28%"
"2021년 04월 30일","4.4380","4.4240","4.4240","4.4240","0.07K","-0.28%"
"2021년 04월 29일","4.4505","4.4345","4.4505","4.4345","0.05K","-0.24%"
"2021년 04월 28일","4.4610","4.4740","4.5075","4.4140","0.02K","0.10%"
"2021년 04월 27일","4.4565","4.4405","4.5150","4.4400","0.02K","0.95%"
"2021년 04월 26일","4.4145","4.3340","4.4440","4.3340","0.02K","2.31%"
"2021년 04월 23일","4.3150","4.2995","4.2995","4.2995","0.09K","1.31%"
"2021년 04월 22일","4.2590","4.2890","4.2940","4.2505","0.07K","-0.12%"
"2021년 04월 21일","4.2640","4.2325","4.2730","4.2265","0.08K","1.49%"
"2021년 04월 20일","4.2015","4.2600","4.2600","4.2000","0.07K","-0.53%"
"2021년 04월 19일","4.2240","4.1530","4.2450","4.1530","0.07K","1.87%"
"2021년 04월 16일","4.1465","4.2010","4.2010","4.1690","0.07K","-1.11%"
