"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 09월 17일","161.98","161.94","162.33","160.53","-","0.38%"
"2020년 09월 16일","161.37","161.44","162.23","161.31","-","0.14%"
"2020년 09월 15일","161.15","159.75","161.89","159.75","-","3.42%"
"2020년 09월 14일","155.82","152.92","155.92","152.91","-","3.45%"
"2020년 09월 11일","150.62","150.13","151.06","150.03","-","1.28%"
"2020년 09월 10일","148.72","149.41","150.39","148.28","-","-0.26%"
"2020년 09월 09일","149.11","147.33","149.38","147.10","-","-0.68%"
"2020년 09월 08일","150.13","153.86","153.93","149.98","-","-3.04%"
"2020년 09월 07일","154.84","154.76","154.92","154.70","-","-1.33%"
"2020년 09월 04일","156.93","156.22","157.58","154.23","-","-0.87%"
"2020년 09월 03일","158.30","161.54","162.10","157.75","-","-2.02%"
"2020년 09월 02일","161.56","161.71","162.01","159.62","-","-0.20%"
"2020년 09월 01일","161.89","160.75","161.89","160.06","-","2.52%"
"2020년 08월 31일","157.91","156.70","158.28","156.52","-","-0.26%"
"2020년 08월 28일","158.32","157.84","158.64","157.84","-","0.84%"
"2020년 08월 27일","157.01","156.75","157.54","156.21","-","1.21%"
"2020년 08월 26일","155.12","153.56","155.34","153.55","-","0.16%"
"2020년 08월 25일","154.88","154.74","155.20","154.38","-","0.57%"
"2020년 08월 24일","154.00","153.45","154.48","153.12","-","1.73%"
"2020년 08월 21일","151.39","151.77","151.80","151.23","-","0.68%"
"2020년 08월 20일","150.37","149.72","150.74","149.18","-","-1.69%"
"2020년 08월 19일","152.96","152.74","153.65","152.61","-","-1.55%"
"2020년 08월 18일","155.37","154.83","155.79","154.81","-","0.13%"
"2020년 08월 17일","155.17","153.88","155.22","153.88","-","0.64%"
"2020년 08월 14일","154.17","154.03","154.17","153.51","-","-0.24%"
"2020년 08월 13일","154.54","153.82","154.87","153.61","-","-0.09%"
"2020년 08월 12일","154.68","153.22","154.98","153.20","-","0.38%"
"2020년 08월 11일","154.09","153.26","154.49","152.87","-","0.86%"
"2020년 08월 10일","152.78","151.91","152.82","151.87","-","-0.20%"
"2020년 08월 07일","153.08","152.85","153.14","152.50","-","0.21%"
"2020년 08월 06일","152.76","153.62","153.66","152.40","-","-0.14%"
"2020년 08월 05일","152.98","151.68","153.09","151.64","-","2.02%"
"2020년 08월 04일","149.95","149.32","150.15","149.22","-","0.75%"
"2020년 08월 03일","148.84","147.70","149.01","147.69","-","2.95%"
"2020년 07월 31일","144.57","145.17","145.27","143.92","-","1.19%"
"2020년 07월 30일","142.86","143.71","143.73","142.36","-","-0.59%"
"2020년 07월 29일","143.72","143.14","144.01","143.04","-","1.62%"
"2020년 07월 28일","141.42","142.20","142.48","141.30","-","0.86%"
"2020년 07월 27일","140.22","139.18","140.22","138.90","-","0.27%"
"2020년 07월 24일","139.85","141.14","141.14","139.24","-","-4.94%"
"2020년 07월 23일","147.12","147.20","148.08","146.53","-","0.58%"
"2020년 07월 22일","146.27","146.28","146.65","145.71","-","0.14%"
"2020년 07월 21일","146.07","146.41","146.96","146.07","-","0.46%"
"2020년 07월 20일","145.40","144.68","145.48","144.43","-","2.01%"
"2020년 07월 17일","142.54","141.67","142.81","141.67","-","0.45%"
"2020년 07월 16일","141.91","142.81","142.90","141.61","-","-4.55%"
"2020년 07월 15일","148.66","147.53","148.78","147.06","-","0.33%"
"2020년 07월 14일","148.18","147.67","148.29","146.70","-","-2.48%"
"2020년 07월 13일","151.96","150.93","154.17","150.93","-","4.69%"
"2020년 07월 10일","145.14","142.89","145.14","142.85","-","1.35%"
"2020년 07월 09일","143.21","143.51","144.22","142.70","-","0.92%"
"2020년 07월 08일","141.90","141.89","142.57","141.35","-","0.56%"
"2020년 07월 07일","141.11","143.18","143.18","140.92","-","2.35%"
"2020년 07월 06일","137.87","135.94","137.92","135.86","-","4.80%"
"2020년 07월 03일","131.55","131.64","131.67","131.50","-","1.90%"
"2020년 07월 02일","129.10","127.83","129.73","127.71","-","1.34%"
"2020년 07월 01일","127.40","127.19","127.94","127.18","-","0.27%"
"2020년 06월 30일","127.06","126.39","127.16","126.23","-","1.28%"
"2020년 06월 29일","125.46","124.04","125.51","124.03","-","0.06%"
"2020년 06월 26일","125.38","125.76","126.05","125.07","-","-0.03%"
"2020년 06월 25일","125.43","125.02","125.47","124.56","-","-0.40%"
"2020년 06월 24일","125.92","127.15","127.22","125.46","-","-0.68%"
"2020년 06월 23일","126.78","126.47","127.30","126.47","-","0.81%"
"2020년 06월 22일","125.76","126.72","126.82","125.63","-","0.02%"
"2020년 06월 19일","125.74","126.04","126.68","125.46","-","1.67%"
"2020년 06월 18일","123.67","123.91","123.96","123.34","-","0.87%"
"2020년 06월 17일","122.61","122.68","123.07","122.56","-","-0.42%"
"2020년 06월 16일","123.12","121.92","123.54","121.92","-","3.98%"
"2020년 06월 15일","118.42","118.94","119.60","116.09","-","-2.67%"
"2020년 06월 12일","121.67","120.66","123.52","120.03","-","-0.37%"
"2020년 06월 11일","122.12","129.17","129.17","121.79","-","-5.75%"
"2020년 06월 10일","129.57","128.94","130.54","128.94","-","0.41%"
"2020년 06월 09일","129.04","130.38","130.54","127.81","-","-0.65%"
"2020년 06월 08일","129.89","126.66","130.14","126.55","-","2.96%"
"2020년 06월 05일","126.16","123.54","126.45","123.40","-","3.74%"
"2020년 06월 04일","121.60","120.64","121.60","120.32","-","1.11%"
"2020년 06월 03일","120.26","118.92","121.18","118.88","-","1.93%"
"2020년 06월 02일","117.98","117.09","118.65","117.09","-","1.19%"
"2020년 06월 01일","116.59","114.58","117.09","114.47","-","2.76%"
"2020년 05월 29일","113.46","113.32","113.71","112.61","-","-0.21%"
"2020년 05월 28일","113.70","113.85","115.25","113.54","-","0.01%"
"2020년 05월 27일","113.68","113.26","115.21","112.47","-","-0.09%"
"2020년 05월 26일","113.78","110.17","114.05","110.17","-","5.31%"
"2020년 05월 25일","108.04","108.04","108.12","107.87","-","0.84%"
"2020년 05월 22일","107.14","107.53","107.58","106.69","-","-1.02%"
"2020년 05월 21일","108.24","107.62","108.37","106.86","-","0.94%"
"2020년 05월 20일","107.23","105.40","107.79","105.25","-","2.83%"
"2020년 05월 19일","104.28","104.25","105.41","103.53","-","0.98%"
"2020년 05월 18일","103.27","100.39","103.72","100.39","-","3.35%"
"2020년 05월 15일","99.92","99.05","100.23","98.86","-","1.08%"
"2020년 05월 14일","98.85","98.49","98.87","95.65","-","-0.67%"
"2020년 05월 13일","99.51","100.53","100.70","98.65","-","-0.03%"
"2020년 05월 12일","99.53","102.30","102.79","99.34","-","-3.41%"
"2020년 05월 11일","103.05","103.32","103.39","101.75","-","0.24%"
"2020년 05월 08일","102.80","99.96","102.85","99.92","-","3.42%"
"2020년 05월 07일","99.40","98.12","100.31","98.10","-","1.06%"
"2020년 05월 06일","98.36","98.49","99.29","97.96","-","0.08%"
"2020년 05월 05일","98.28","97.44","99.92","97.36","-","1.21%"
"2020년 05월 04일","97.11","96.03","97.19","95.01","-","-0.10%"
"2020년 05월 01일","97.21","100.90","100.96","96.53","-","-4.44%"
"2020년 04월 30일","101.73","103.87","104.16","101.48","-","-1.31%"
"2020년 04월 29일","103.07","101.53","103.97","101.49","-","2.51%"
"2020년 04월 28일","100.55","99.67","101.39","99.66","-","1.33%"
"2020년 04월 27일","99.23","96.64","99.31","96.62","-","3.48%"
"2020년 04월 24일","95.89","95.17","96.16","94.89","-","0.23%"
"2020년 04월 23일","95.68","96.03","97.33","95.55","-","0.61%"
"2020년 04월 22일","95.10","92.82","95.19","92.77","-","2.32%"
"2020년 04월 21일","92.94","95.39","95.53","92.73","-","-3.67%"
"2020년 04월 20일","96.48","97.68","97.82","95.81","-","-1.77%"
"2020년 04월 17일","98.22","96.46","99.26","96.31","-","3.19%"
"2020년 04월 16일","95.18","94.98","95.48","94.08","-","0.87%"
"2020년 04월 15일","94.36","97.02","97.02","94.12","-","-2.75%"
"2020년 04월 14일","97.02","95.26","98.45","95.24","-","2.98%"
"2020년 04월 13일","94.22","94.31","94.38","91.96","-","-0.72%"
"2020년 04월 10일","94.90","95.07","95.09","94.90","-","-0.04%"
"2020년 04월 09일","94.94","91.99","95.25","91.99","-","3.43%"
"2020년 04월 08일","91.78","89.14","92.04","89.14","-","3.57%"
"2020년 04월 07일","88.62","88.35","91.42","88.32","-","1.59%"
"2020년 04월 06일","87.24","83.52","87.34","83.52","-","6.26%"
"2020년 04월 03일","82.10","82.73","84.06","81.95","-","-1.04%"
"2020년 04월 02일","82.97","83.35","85.79","82.35","-","-0.62%"
"2020년 04월 01일","83.48","86.46","86.50","83.20","-","-4.42%"
"2020년 03월 31일","87.34","86.78","88.28","86.37","-","0.63%"
"2020년 03월 30일","86.79","85.98","87.09","85.47","-","0.57%"
"2020년 03월 27일","86.31","89.31","89.37","85.41","-","-2.97%"
"2020년 03월 26일","88.95","87.94","89.46","87.88","-","0.77%"
"2020년 03월 25일","88.27","84.75","90.09","84.53","-","7.69%"
"2020년 03월 24일","81.96","76.31","82.72","76.29","-","11.30%"
"2020년 03월 23일","73.64","74.82","75.05","72.61","-","-2.85%"
"2020년 03월 20일","75.81","79.13","80.84","75.36","-","-0.98%"
"2020년 03월 19일","76.56","76.59","78.26","75.42","-","-3.82%"
"2020년 03월 18일","79.60","83.10","83.10","76.69","-","-6.64%"
"2020년 03월 17일","85.26","83.25","86.45","80.80","-","2.18%"
"2020년 03월 16일","83.44","91.05","91.05","83.39","-","-10.64%"
"2020년 03월 13일","93.38","91.84","95.27","89.85","-","0.82%"
"2020년 03월 12일","92.62","99.46","99.46","91.81","-","-9.14%"
"2020년 03월 11일","101.94","105.19","105.33","101.01","-","-4.14%"
"2020년 03월 10일","106.34","104.19","107.57","104.19","-","2.40%"
"2020년 03월 09일","103.85","111.71","111.72","103.82","-","-9.65%"
"2020년 03월 06일","114.93","117.09","117.16","113.92","-","-2.85%"
"2020년 03월 05일","118.31","119.88","119.94","117.93","-","-0.60%"
"2020년 03월 04일","119.03","117.23","119.08","117.19","-","1.71%"
"2020년 03월 03일","117.02","117.62","119.42","115.86","-","0.02%"
"2020년 03월 02일","117.00","113.47","117.06","113.47","-","3.80%"
"2020년 02월 28일","112.72","113.36","113.39","109.51","-","-2.29%"
"2020년 02월 27일","115.35","120.38","120.38","114.96","-","-5.21%"
"2020년 02월 26일","121.69","122.57","123.63","121.23","-","-1.34%"
"2020년 02월 25일","123.34","125.57","126.76","122.94","-","-1.95%"
"2020년 02월 24일","125.80","130.30","130.31","125.03","-","-4.30%"
"2020년 02월 21일","131.45","134.42","134.48","131.14","-","-2.06%"
"2020년 02월 20일","134.21","132.25","136.32","131.50","-","2.61%"
"2020년 02월 19일","130.80","129.34","131.68","129.34","-","1.59%"
"2020년 02월 18일","128.75","128.85","129.50","127.76","-","-0.32%"
"2020년 02월 17일","129.16","129.11","129.51","129.11","-","0.13%"
"2020년 02월 14일","128.99","128.80","130.38","128.47","-","0.13%"
"2020년 02월 13일","128.82","128.07","129.37","126.94","-","0.34%"
"2020년 02월 12일","128.38","126.68","129.37","126.68","-","2.06%"
"2020년 02월 11일","125.79","124.45","126.17","124.45","-","2.17%"
"2020년 02월 10일","123.11","122.84","124.45","122.75","-","0.40%"
"2020년 02월 07일","122.63","125.28","125.28","122.39","-","-2.49%"
"2020년 02월 06일","125.76","126.62","126.91","124.79","-","-0.39%"
"2020년 02월 05일","126.24","130.69","130.92","125.64","-","-1.71%"
"2020년 02월 04일","128.44","120.87","130.78","120.83","-","8.36%"
"2020년 02월 03일","118.53","115.99","118.91","115.82","-","2.20%"
"2020년 01월 31일","115.98","116.55","116.61","115.49","-","-0.49%"
"2020년 01월 30일","116.54","115.54","116.97","115.47","-","-0.29%"
"2020년 01월 29일","116.88","116.90","117.39","116.42","-","-0.13%"
"2020년 01월 28일","117.03","115.88","117.53","115.83","-","0.34%"
"2020년 01월 27일","116.64","118.78","118.79","115.99","-","-2.04%"
"2020년 01월 24일","119.07","119.96","120.03","118.53","-","-0.79%"
"2020년 01월 23일","120.02","119.29","120.03","118.22","-","0.14%"
"2020년 01월 22일","119.85","120.12","120.34","119.52","-","0.44%"
"2020년 01월 21일","119.32","119.14","119.53","118.85","-","-0.83%"
"2020년 01월 20일","120.32","120.15","120.34","120.15","-","0.45%"
"2020년 01월 17일","119.78","119.85","120.15","119.24","-","0.88%"
"2020년 01월 16일","118.74","118.01","118.90","117.79","-","0.60%"
"2020년 01월 15일","118.04","117.49","118.37","117.25","-","0.52%"
"2020년 01월 14일","117.43","115.48","117.78","115.06","-","2.37%"
"2020년 01월 13일","114.71","111.87","114.71","111.09","-","3.80%"
"2020년 01월 10일","110.51","110.45","111.05","110.31","-","0.83%"
"2020년 01월 09일","109.60","109.47","109.98","109.09","-","1.26%"
"2020년 01월 08일","108.24","110.44","110.44","107.34","-","-2.75%"
"2020년 01월 07일","111.30","110.26","111.83","110.18","-","1.65%"
"2020년 01월 06일","109.50","109.19","109.68","108.30","-","-0.18%"
"2020년 01월 03일","109.70","110.29","110.36","109.58","-","-0.80%"
"2020년 01월 02일","110.58","110.04","110.82","109.82","-","0.83%"
"2020년 01월 01일","109.67","109.69","109.71","109.67","-","0.00%"
"2019년 12월 31일","109.67","109.67","109.67","109.67","-","0.47%"
"2019년 12월 30일","109.16","109.75","109.84","109.12","-","0.16%"
"2019년 12월 27일","108.99","109.95","110.03","108.91","-","-0.31%"
"2019년 12월 26일","109.33","108.90","109.34","108.78","-","0.30%"
"2019년 12월 25일","109.00","109.03","109.05","108.98","-","-0.14%"
"2019년 12월 24일","109.15","109.10","109.27","108.95","-","-0.14%"
"2019년 12월 23일","109.30","108.07","109.34","108.02","-","0.86%"
"2019년 12월 20일","108.37","108.05","108.79","108.00","-","0.25%"
"2019년 12월 19일","108.09","107.71","108.52","107.65","-","0.55%"
"2019년 12월 18일","107.50","107.42","107.56","106.82","-","-0.29%"
"2019년 12월 17일","107.82","106.68","107.98","106.35","-","1.32%"
"2019년 12월 16일","106.41","105.67","107.27","105.67","-","0.66%"
"2019년 12월 13일","105.71","106.16","106.88","105.51","-","0.54%"
"2019년 12월 12일","105.15","103.79","105.42","103.62","-","1.68%"
"2019년 12월 11일","103.41","102.63","103.73","102.57","-","0.84%"
"2019년 12월 10일","102.55","102.19","102.72","101.62","-","0.54%"
"2019년 12월 09일","101.99","101.92","102.46","101.66","-","0.35%"
"2019년 12월 06일","101.64","101.01","101.89","100.89","-","0.61%"
"2019년 12월 05일","101.02","100.76","101.36","100.28","-","0.46%"
"2019년 12월 04일","100.56","100.22","101.65","100.10","-","-0.62%"
"2019년 12월 03일","101.18","101.41","101.67","100.04","-","-0.27%"
"2019년 12월 02일","101.45","101.44","102.38","101.38","-","0.39%"
"2019년 11월 29일","101.06","101.09","101.46","100.98","-","-0.30%"
"2019년 11월 28일","101.36","101.37","101.40","101.26","-","-0.18%"
"2019년 11월 27일","101.55","101.07","101.55","100.98","-","0.35%"
"2019년 11월 26일","101.20","100.90","101.50","100.68","-","0.49%"
"2019년 11월 25일","100.71","99.89","101.17","99.86","-","0.95%"
"2019년 11월 22일","99.76","99.91","100.04","99.51","-","-0.03%"
"2019년 11월 21일","99.78","99.92","100.52","99.57","-","-0.56%"
"2019년 11월 20일","100.35","101.16","101.22","100.16","-","-1.39%"
"2019년 11월 19일","101.76","102.07","102.23","100.94","-","-0.22%"
"2019년 11월 18일","101.99","102.28","102.42","101.69","-","-0.15%"
"2019년 11월 15일","102.14","101.21","102.87","101.17","-","1.42%"
"2019년 11월 14일","100.72","100.68","100.86","100.08","-","-0.22%"
"2019년 11월 13일","100.94","101.78","101.86","100.50","-","-1.33%"
"2019년 11월 12일","102.30","104.27","104.27","102.02","-","-1.83%"
"2019년 11월 11일","104.20","103.84","104.34","103.12","-","-0.52%"
"2019년 11월 08일","104.74","106.60","106.69","104.20","-","-0.76%"
"2019년 11월 07일","105.54","103.64","105.99","103.48","-","1.91%"
"2019년 11월 06일","103.56","104.00","104.50","103.19","-","-0.52%"
"2019년 11월 05일","104.11","104.83","104.96","103.76","-","-0.53%"
"2019년 11월 04일","104.66","103.13","104.66","103.12","-","2.38%"
"2019년 11월 01일","102.23","99.60","102.25","99.60","-","3.17%"
"2019년 10월 31일","99.09","99.91","100.09","98.49","-","-0.33%"
"2019년 10월 30일","99.42","99.73","100.13","98.82","-","-0.27%"
"2019년 10월 29일","99.69","99.82","100.32","99.54","-","0.12%"
"2019년 10월 28일","99.57","98.81","99.93","98.77","-","1.54%"
"2019년 10월 25일","98.06","98.99","99.17","96.58","-","-0.84%"
"2019년 10월 24일","98.90","97.13","99.10","97.13","-","2.07%"
"2019년 10월 23일","96.89","96.91","97.04","96.64","-","0.09%"
"2019년 10월 22일","96.80","96.61","97.10","95.76","-","0.22%"
"2019년 10월 21일","96.59","96.80","96.97","96.18","-","0.07%"
"2019년 10월 18일","96.52","96.83","97.19","96.52","-","-0.53%"
"2019년 10월 17일","97.04","96.54","97.55","96.48","-","0.68%"
"2019년 10월 16일","96.38","96.18","96.94","96.03","-","0.02%"
"2019년 10월 15일","96.36","96.29","96.76","95.86","-","0.05%"
"2019년 10월 14일","96.31","96.83","96.88","96.10","-","-0.10%"
"2019년 10월 11일","96.40","94.82","96.90","94.73","-","2.23%"
"2019년 10월 10일","94.31","93.58","94.64","93.43","-","0.81%"
"2019년 10월 09일","93.55","93.46","93.85","93.21","-","-0.47%"
"2019년 10월 08일","93.99","95.00","95.07","93.85","-","-0.52%"
"2019년 10월 07일","94.48","94.48","94.80","93.84","-","-0.11%"
"2019년 10월 04일","94.58","94.85","95.16","94.52","-","-0.26%"
"2019년 10월 03일","94.83","94.69","94.87","93.79","-","-0.50%"
"2019년 10월 02일","95.31","96.42","96.51","95.21","-","-1.66%"
"2019년 10월 01일","96.91","97.35","97.95","96.57","-","0.07%"
"2019년 09월 30일","96.84","96.57","96.88","96.36","-","0.17%"
"2019년 09월 27일","96.67","96.42","96.92","96.29","-","0.13%"
"2019년 09월 26일","96.55","96.37","96.67","95.93","-","0.17%"
"2019년 09월 25일","96.38","96.03","96.44","95.58","-","-1.25%"
"2019년 09월 24일","97.60","98.70","98.79","97.49","-","-1.30%"
"2019년 09월 23일","98.88","99.25","99.33","98.51","-","-0.63%"
"2019년 09월 20일","99.51","99.26","100.10","99.02","-","0.50%"
"2019년 09월 19일","99.01","98.62","99.24","98.55","-","0.37%"
"2019년 09월 18일","98.65","98.65","99.15","98.23","-","-0.12%"
"2019년 09월 17일","98.76","99.16","99.29","98.57","-","-0.66%"
"2019년 09월 16일","99.42","99.61","99.71","99.31","-","-0.06%"
"2019년 09월 13일","99.48","99.52","100.11","99.19","-","0.38%"
"2019년 09월 12일","99.10","98.93","99.47","98.16","-","0.23%"
"2019년 09월 11일","98.88","97.68","98.93","97.44","-","2.00%"
"2019년 09월 10일","96.94","96.24","96.97","95.69","-","0.68%"
"2019년 09월 09일","96.28","95.11","96.28","95.10","-","1.40%"
"2019년 09월 06일","94.95","94.74","95.39","94.58","-","0.80%"
"2019년 09월 05일","94.20","92.81","94.36","92.79","-","2.13%"
"2019년 09월 04일","92.23","91.68","92.74","91.62","-","0.62%"
"2019년 09월 03일","91.67","91.63","92.61","91.48","-","-0.19%"
"2019년 09월 02일","91.84","91.96","92.02","91.74","-","-0.86%"
"2019년 08월 30일","92.64","91.81","93.25","91.78","-","1.78%"
"2019년 08월 29일","91.02","90.26","91.39","90.26","-","0.56%"
"2019년 08월 28일","90.51","90.30","90.66","89.90","-","0.75%"
"2019년 08월 27일","89.84","90.49","90.69","89.77","-","-0.44%"
"2019년 08월 26일","90.24","89.94","90.56","89.65","-","-1.02%"
"2019년 08월 23일","91.17","92.77","92.94","91.08","-","-1.84%"
"2019년 08월 22일","92.88","94.44","94.48","92.80","-","-2.57%"
"2019년 08월 21일","95.33","95.02","95.69","95.01","-","-0.05%"
"2019년 08월 20일","95.38","95.63","95.81","95.32","-","0.29%"
"2019년 08월 19일","95.10","94.35","95.37","94.23","-","1.42%"
"2019년 08월 16일","93.77","92.91","93.98","92.91","-","0.54%"
"2019년 08월 15일","93.27","94.04","94.12","92.96","-","-1.93%"
"2019년 08월 14일","95.10","97.50","97.57","94.98","-","-1.42%"
"2019년 08월 13일","96.47","97.26","97.85","95.73","-","-0.80%"
"2019년 08월 12일","97.24","98.81","98.84","97.09","-","-1.76%"
"2019년 08월 09일","98.99","100.25","100.26","98.48","-","-0.59%"
"2019년 08월 08일","99.58","97.29","99.78","97.25","-","3.30%"
"2019년 08월 07일","96.40","94.87","96.54","94.81","-","1.38%"
"2019년 08월 06일","95.08","95.03","95.82","94.59","-","-0.82%"
"2019년 08월 05일","95.87","97.49","97.51","95.44","-","-3.41%"
"2019년 08월 02일","99.26","100.17","100.17","98.78","-","-2.02%"
"2019년 08월 01일","101.31","102.80","103.26","101.09","-","-2.12%"
"2019년 07월 31일","103.50","103.79","104.36","103.03","-","0.06%"
"2019년 07월 30일","103.43","103.06","103.47","102.38","-","0.63%"
"2019년 07월 29일","102.78","103.31","103.50","102.70","-","-0.65%"
"2019년 07월 26일","103.46","103.23","103.62","103.10","-","-0.32%"
"2019년 07월 25일","103.79","105.44","105.55","103.34","-","-2.34%"
"2019년 07월 24일","106.28","105.66","106.31","105.51","-","0.56%"
"2019년 07월 23일","105.68","105.15","105.99","105.15","-","0.82%"
"2019년 07월 22일","104.82","104.87","105.44","104.74","-","-0.20%"
"2019년 07월 19일","105.03","103.87","105.23","103.86","-","1.82%"
"2019년 07월 18일","103.15","103.14","103.40","102.97","-","-0.62%"
"2019년 07월 17일","103.80","103.83","104.06","103.65","-","-0.33%"
"2019년 07월 16일","104.14","104.13","104.41","103.70","-","0.02%"
"2019년 07월 15일","104.13","103.70","104.13","103.31","-","0.80%"
"2019년 07월 12일","103.30","102.11","103.42","102.11","-","1.35%"
"2019년 07월 11일","101.93","101.96","102.02","101.58","-","0.23%"
"2019년 07월 10일","101.69","101.38","101.93","101.28","-","0.61%"
"2019년 07월 09일","101.07","101.36","101.36","100.63","-","-0.67%"
"2019년 07월 08일","101.75","102.45","102.54","101.60","-","-1.67%"
"2019년 07월 05일","103.48","103.89","103.99","102.91","-","-0.38%"
"2019년 07월 04일","103.88","103.84","103.94","103.81","-","0.28%"
"2019년 07월 03일","103.59","102.86","103.69","102.80","-","0.26%"
"2019년 07월 02일","103.32","103.81","103.82","103.10","-","-0.36%"
"2019년 07월 01일","103.69","103.81","104.70","103.47","-","0.60%"
"2019년 06월 28일","103.08","102.72","103.16","102.30","-","0.45%"
"2019년 06월 27일","102.61","102.07","102.87","102.07","-","1.02%"
"2019년 06월 26일","101.58","101.08","101.75","101.01","-","0.11%"
"2019년 06월 25일","101.46","101.38","101.82","101.38","-","-0.21%"
"2019년 06월 24일","101.68","101.97","102.05","101.56","-","-0.35%"
"2019년 06월 21일","102.04","102.27","102.35","101.47","-","-0.06%"
"2019년 06월 20일","102.10","101.94","102.49","101.70","-","1.33%"
"2019년 06월 19일","100.76","101.28","101.37","100.59","-","-0.06%"
"2019년 06월 18일","100.82","101.06","101.96","100.82","-","-0.82%"
"2019년 06월 17일","101.66","100.94","102.01","100.78","-","0.34%"
"2019년 06월 14일","101.32","102.32","102.56","101.23","-","-1.30%"
"2019년 06월 13일","102.65","101.87","102.68","101.87","-","1.00%"
"2019년 06월 12일","101.63","102.54","102.77","101.49","-","-1.55%"
"2019년 06월 11일","103.23","101.88","103.37","101.88","-","1.67%"
"2019년 06월 10일","101.54","100.51","101.70","100.50","-","1.21%"
"2019년 06월 07일","100.32","99.86","100.65","99.80","-","0.90%"
"2019년 06월 06일","99.43","98.48","99.52","98.43","-","0.55%"
"2019년 06월 05일","98.88","99.18","99.60","98.24","-","-0.04%"
"2019년 06월 04일","98.92","97.25","99.07","97.11","-","1.68%"
"2019년 06월 03일","97.28","96.64","97.58","96.39","-","0.74%"
"2019년 05월 31일","96.56","97.43","97.43","96.37","-","-0.77%"
"2019년 05월 30일","97.32","97.46","97.64","97.21","-","0.37%"
"2019년 05월 29일","96.96","97.58","97.70","96.54","-","-1.01%"
"2019년 05월 28일","97.95","98.28","98.47","97.74","-","-0.20%"
"2019년 05월 27일","98.14","98.12","98.24","98.10","-","-0.08%"
"2019년 05월 24일","98.22","98.10","98.71","98.09","-","-0.40%"
"2019년 05월 23일","98.61","99.77","99.81","98.19","-","-2.15%"
"2019년 05월 22일","100.78","101.29","101.59","100.78","-","-0.23%"
"2019년 05월 21일","101.01","100.52","101.25","100.45","-","0.72%"
"2019년 05월 20일","100.28","100.69","100.75","100.00","-","-0.83%"
"2019년 05월 17일","101.12","102.63","102.67","101.06","-","-1.93%"
"2019년 05월 16일","103.12","103.36","103.84","102.93","-","-0.62%"
"2019년 05월 15일","103.76","104.07","104.14","103.40","-","0.58%"
"2019년 05월 14일","103.16","102.29","103.39","102.29","-","-0.73%"
"2019년 05월 13일","103.92","105.82","106.11","103.77","-","-2.72%"
"2019년 05월 10일","106.83","106.72","107.19","105.58","-","0.02%"
"2019년 05월 09일","106.82","106.84","106.99","105.28","-","-0.98%"
"2019년 05월 08일","107.87","109.26","109.30","107.15","-","-1.78%"
"2019년 05월 07일","109.83","110.06","111.02","109.48","-","-0.24%"
"2019년 05월 06일","110.09","110.61","110.66","109.03","-","-1.14%"
"2019년 05월 03일","111.36","110.31","111.48","110.21","-","1.51%"
"2019년 05월 02일","109.70","108.93","109.70","108.78","-","1.81%"
"2019년 05월 01일","107.75","108.84","108.96","107.69","-","-0.99%"
"2019년 04월 30일","108.83","109.25","109.54","108.63","-","-0.57%"
"2019년 04월 29일","109.45","109.37","109.59","108.94","-","0.01%"
"2019년 04월 26일","109.44","108.99","109.57","108.55","-","0.05%"
"2019년 04월 25일","109.38","110.66","110.71","109.35","-","-1.37%"
"2019년 04월 24일","110.90","111.88","111.96","110.72","-","-1.39%"
"2019년 04월 23일","112.47","113.27","113.27","111.79","-","-1.03%"
"2019년 04월 22일","113.65","114.40","114.42","113.60","-","-0.64%"
"2019년 04월 19일","114.38","114.38","114.39","114.37","-","-0.01%"
"2019년 04월 18일","114.39","114.69","114.77","113.94","-","-1.21%"
"2019년 04월 17일","115.79","115.65","116.66","115.63","-","0.65%"
"2019년 04월 16일","115.04","114.45","115.07","114.35","-","0.62%"
"2019년 04월 15일","114.33","114.89","114.98","114.08","-","-0.32%"
"2019년 04월 12일","114.70","114.26","115.04","114.24","-","0.11%"
"2019년 04월 11일","114.57","115.89","115.89","114.35","-","-1.24%"
"2019년 04월 10일","116.00","115.63","116.12","115.32","-","0.67%"
"2019년 04월 09일","115.23","116.13","116.18","115.15","-","-0.67%"
"2019년 04월 08일","116.01","115.57","116.06","115.50","-","0.53%"
"2019년 04월 05일","115.39","115.01","115.42","114.85","-","0.38%"
"2019년 04월 04일","114.96","114.57","114.97","113.79","-","0.23%"
"2019년 04월 03일","114.70","114.27","115.25","114.21","-","0.78%"
"2019년 04월 02일","113.80","114.36","114.50","113.53","-","0.07%"
"2019년 04월 01일","113.72","112.13","113.75","112.11","-","1.90%"
"2019년 03월 29일","111.60","110.86","111.65","110.86","-","1.16%"
"2019년 03월 28일","110.32","109.60","110.37","109.53","-","0.95%"
"2019년 03월 27일","109.28","109.47","109.56","108.91","-","-0.59%"
"2019년 03월 26일","109.93","109.93","110.82","109.62","-","0.51%"
"2019년 03월 25일","109.37","109.85","110.02","108.85","-","-1.53%"
"2019년 03월 22일","111.07","113.22","113.29","110.89","-","-1.81%"
"2019년 03월 21일","113.12","112.26","113.39","112.14","-","1.48%"
"2019년 03월 20일","111.48","112.01","112.17","111.13","-","-0.82%"
"2019년 03월 19일","112.40","112.99","113.48","112.17","-","-0.41%"
"2019년 03월 18일","112.86","112.79","112.91","112.31","-","0.21%"
