"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 02월 07일","33,000.00","33,000.00","33,000.00","33,000.00","-","0.00%"
"2019년 02월 06일","33,000.00","33,000.00","33,000.00","33,000.00","-","0.00%"
"2019년 02월 05일","33,000.00","33,000.00","33,000.00","33,000.00","-","-2.94%"
"2019년 02월 04일","34,000.00","34,000.00","34,000.00","34,000.00","-","0.00%"
"2019년 02월 01일","34,000.00","34,000.00","34,000.00","34,000.00","-","0.00%"
"2019년 01월 31일","34,000.00","34,000.00","34,000.00","34,000.00","-","-5.56%"
"2019년 01월 30일","36,000.00","36,000.00","36,000.00","36,000.00","-","-1.37%"
"2019년 01월 29일","36,500.00","36,500.00","36,500.00","36,500.00","-","-3.95%"
"2019년 01월 28일","38,000.00","38,000.00","38,000.00","38,000.00","-","0.00%"
"2019년 01월 25일","38,000.00","38,000.00","38,000.00","38,000.00","-","0.00%"
"2019년 01월 24일","38,000.00","38,000.00","38,000.00","38,000.00","-","0.00%"
"2019년 01월 23일","38,000.00","38,000.00","38,000.00","38,000.00","-","0.00%"
"2019년 01월 22일","38,000.00","38,000.00","38,000.00","38,000.00","-","0.00%"
"2019년 01월 21일","38,000.00","38,000.00","38,000.00","38,000.00","-","0.00%"
"2019년 01월 18일","38,000.00","38,000.00","38,000.00","38,000.00","-","-5.00%"
"2019년 01월 17일","40,000.00","40,000.00","40,000.00","40,000.00","-","0.00%"
"2019년 01월 14일","40,000.00","40,000.00","40,000.00","40,000.00","0.28K","-4.76%"
"2019년 01월 11일","42,000.00","42,000.00","42,000.00","42,000.00","0.01K","-6.67%"
"2019년 01월 10일","45,000.00","45,000.00","45,000.00","45,000.00","-","2.27%"
"2019년 01월 09일","44,000.00","44,000.00","44,000.00","44,000.00","-","0.00%"
"2019년 01월 08일","44,000.00","44,000.00","44,000.00","44,000.00","0.25K","0.00%"
"2019년 01월 07일","44,000.00","44,000.00","44,000.00","44,000.00","-","-2.22%"
"2019년 01월 04일","45,000.00","45,000.00","45,000.00","45,000.00","-","-4.26%"
"2019년 01월 03일","47,000.00","47,000.00","47,000.00","47,000.00","-","0.00%"
"2019년 01월 02일","47,000.00","47,000.00","47,000.00","47,000.00","-","-14.55%"
"2018년 12월 31일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 28일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 27일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 24일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 21일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 20일","55,000.00","55,000.00","55,000.00","55,000.00","-","-5.17%"
"2018년 12월 17일","58,000.00","58,000.00","58,000.00","58,000.00","0.23K","5.45%"
"2018년 12월 14일","55,000.00","55,000.00","55,000.00","55,000.00","0.21K","0.00%"
"2018년 12월 13일","55,000.00","55,000.00","55,000.00","55,000.00","0.11K","0.00%"
"2018년 12월 12일","55,000.00","55,000.00","55,000.00","55,000.00","0.15K","0.00%"
"2018년 12월 11일","55,000.00","55,000.00","55,000.00","55,000.00","0.01K","0.00%"
"2018년 12월 10일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 07일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 06일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 05일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 04일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 12월 03일","55,000.00","55,000.00","55,000.00","55,000.00","0.32K","0.00%"
"2018년 11월 30일","55,000.00","55,000.00","55,000.00","55,000.00","0.01K","0.00%"
"2018년 11월 29일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 28일","55,000.00","55,000.00","55,000.00","55,000.00","0.17K","0.00%"
"2018년 11월 27일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 26일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 23일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 22일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 19일","55,000.00","55,000.00","55,000.00","55,000.00","0.04K","0.00%"
"2018년 11월 16일","55,000.00","55,000.00","55,000.00","55,000.00","0.63K","0.00%"
"2018년 11월 15일","55,000.00","55,000.00","55,000.00","55,000.00","0.03K","0.00%"
"2018년 11월 14일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 13일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 12일","55,000.00","55,000.00","55,000.00","55,000.00","-","7.84%"
"2018년 11월 09일","51,000.00","51,000.00","51,000.00","51,000.00","-","-7.27%"
"2018년 11월 08일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.00%"
"2018년 11월 07일","55,000.00","55,000.00","55,000.00","55,000.00","-","0.78%"
"2018년 11월 06일","54,575.00","54,575.00","54,575.00","54,575.00","0.00K","3.80%"
"2018년 11월 05일","52,575.00","52,575.00","52,575.00","52,575.00","-","-9.35%"
"2018년 11월 02일","58,000.00","58,000.00","58,000.00","58,000.00","-","0.00%"
"2018년 11월 01일","58,000.00","58,000.00","58,000.00","58,000.00","-","-2.93%"
"2018년 10월 31일","59,750.00","59,750.00","59,750.00","59,750.00","-","0.42%"
"2018년 10월 30일","59,500.00","59,500.00","59,500.00","59,500.00","-","0.00%"
"2018년 10월 29일","59,500.00","59,500.00","59,500.00","59,500.00","-","-1.24%"
"2018년 10월 26일","60,250.00","60,250.00","60,250.00","60,250.00","-","0.00%"
"2018년 10월 25일","60,250.00","60,250.00","60,250.00","60,250.00","-","0.00%"
"2018년 10월 24일","60,250.00","60,250.00","60,250.00","60,250.00","-","0.00%"
"2018년 10월 23일","60,250.00","60,250.00","60,250.00","60,250.00","-","0.00%"
"2018년 10월 22일","60,250.00","60,250.00","60,250.00","60,250.00","-","0.00%"
"2018년 10월 19일","60,250.00","60,250.00","60,250.00","60,250.00","-","-1.23%"
"2018년 10월 18일","61,000.00","61,000.00","61,000.00","61,000.00","-","-1.93%"
"2018년 10월 15일","62,200.00","62,200.00","62,200.00","62,200.00","0.02K","0.00%"
"2018년 10월 12일","62,200.00","62,200.00","62,200.00","62,200.00","0.01K","0.00%"
"2018년 10월 11일","62,200.00","62,200.00","62,200.00","62,200.00","-","0.00%"
"2018년 10월 10일","62,200.00","62,200.00","62,200.00","62,200.00","-","0.00%"
"2018년 10월 09일","62,200.00","62,200.00","62,200.00","62,200.00","0.22K","-0.40%"
"2018년 10월 08일","62,450.00","62,450.00","62,450.00","62,450.00","-","10.14%"
"2018년 10월 05일","56,700.00","56,700.00","56,700.00","56,700.00","-","-8.11%"
"2018년 10월 04일","61,701.00","61,701.00","61,701.00","61,701.00","-","12.28%"
"2018년 10월 03일","54,951.00","54,951.00","54,951.00","54,951.00","0.00K","-12.36%"
"2018년 10월 02일","62,701.00","62,701.00","62,701.00","62,701.00","-","8.20%"
"2018년 10월 01일","57,951.00","57,951.00","57,951.00","57,951.00","-","-6.46%"
"2018년 09월 28일","61,951.00","61,951.00","61,951.00","61,951.00","-","0.00%"
"2018년 09월 27일","61,951.00","61,951.00","61,951.00","61,951.00","-","0.00%"
"2018년 09월 26일","61,951.00","61,951.00","61,951.00","61,951.00","-","0.00%"
"2018년 09월 25일","61,951.00","61,951.00","61,951.00","61,951.00","-","0.00%"
"2018년 09월 24일","61,951.00","61,951.00","61,951.00","61,951.00","-","0.00%"
"2018년 09월 21일","61,951.00","61,951.00","61,951.00","61,951.00","0.00K","3.77%"
"2018년 09월 20일","59,701.00","59,701.00","59,701.00","59,701.00","0.00K","-4.56%"
"2018년 09월 17일","62,556.00","62,556.00","62,556.00","62,556.00","0.14K","0.00%"
"2018년 09월 14일","62,556.00","62,556.00","62,556.00","62,556.00","0.01K","0.00%"
"2018년 09월 13일","62,556.00","62,556.00","62,556.00","62,556.00","-","-0.40%"
"2018년 09월 12일","62,806.00","62,806.00","62,806.00","62,806.00","-","2.03%"
"2018년 09월 11일","61,556.00","61,556.00","61,556.00","61,556.00","0.22K","0.00%"
"2018년 09월 10일","61,556.00","61,556.00","61,556.00","61,556.00","-","0.00%"
"2018년 09월 07일","61,556.00","61,556.00","61,556.00","61,556.00","-","-1.20%"
"2018년 09월 06일","62,306.00","62,306.00","62,306.00","62,306.00","-","0.00%"
"2018년 09월 05일","62,306.00","62,306.00","62,306.00","62,306.00","-","-3.11%"
"2018년 09월 04일","64,306.00","64,306.00","64,306.00","64,306.00","-","0.00%"
"2018년 09월 03일","64,306.00","64,306.00","64,306.00","64,306.00","0.01K","0.00%"
"2018년 08월 31일","64,306.00","64,306.00","64,306.00","64,306.00","-","-1.15%"
"2018년 08월 30일","65,056.00","65,056.00","65,056.00","65,056.00","-","0.00%"
"2018년 08월 29일","65,056.00","65,056.00","65,056.00","65,056.00","-","1.96%"
"2018년 08월 28일","63,806.00","63,806.00","63,806.00","63,806.00","-","0.00%"
"2018년 08월 24일","63,806.00","63,806.00","63,806.00","63,806.00","0.00K","0.00%"
"2018년 08월 23일","63,806.00","63,806.00","63,806.00","63,806.00","-","0.00%"
"2018년 08월 22일","63,806.00","63,806.00","63,806.00","63,806.00","-","0.00%"
"2018년 08월 21일","63,806.00","63,806.00","63,806.00","63,806.00","-","-0.01%"
"2018년 08월 20일","63,814.00","63,814.00","63,814.00","63,814.00","-","-0.05%"
"2018년 08월 17일","63,847.00","63,847.00","63,847.00","63,847.00","-","0.00%"
"2018년 08월 16일","63,847.00","63,847.00","63,847.00","63,847.00","-","-0.04%"
"2018년 08월 13일","63,872.00","63,872.00","63,872.00","63,872.00","0.03K","3.60%"
"2018년 08월 10일","61,655.00","61,655.00","61,655.00","61,655.00","0.01K","-0.17%"
"2018년 08월 09일","61,760.00","61,760.00","61,760.00","61,760.00","0.01K","0.36%"
"2018년 08월 08일","61,540.00","61,540.00","61,540.00","61,540.00","-","11.49%"
"2018년 08월 07일","55,200.00","55,200.00","55,200.00","55,200.00","0.15K","-6.12%"
"2018년 08월 06일","58,800.00","58,800.00","58,800.00","58,800.00","0.07K","-8.62%"
"2018년 08월 03일","64,350.00","64,350.00","64,350.00","64,350.00","-","-2.65%"
"2018년 08월 02일","66,100.00","66,100.00","66,100.00","66,100.00","-","-1.49%"
"2018년 08월 01일","67,100.00","67,100.00","67,100.00","67,100.00","0.00K","-2.89%"
"2018년 07월 31일","69,100.00","69,100.00","69,100.00","69,100.00","-","-0.93%"
"2018년 07월 30일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 27일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 26일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 25일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 24일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 23일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 20일","69,750.00","69,750.00","69,750.00","69,750.00","-","0.00%"
"2018년 07월 19일","69,750.00","69,750.00","69,750.00","69,750.00","-","2.95%"
"2018년 07월 16일","67,750.00","67,750.00","67,750.00","67,750.00","0.03K","-3.56%"
"2018년 07월 13일","70,250.00","70,250.00","70,250.00","70,250.00","-","0.00%"
"2018년 07월 12일","70,250.00","70,250.00","70,250.00","70,250.00","0.01K","0.00%"
"2018년 07월 11일","70,250.00","70,250.00","70,250.00","70,250.00","0.20K","0.72%"
"2018년 07월 10일","69,750.00","69,750.00","69,750.00","69,750.00","0.00K","-4.45%"
"2018년 07월 09일","73,000.00","73,000.00","73,000.00","73,000.00","-","0.00%"
"2018년 07월 06일","73,000.00","73,000.00","73,000.00","73,000.00","-","1.04%"
"2018년 07월 05일","72,250.00","72,250.00","72,250.00","72,250.00","0.00K","0.70%"
"2018년 07월 04일","71,750.00","71,750.00","71,750.00","71,750.00","0.02K","-4.01%"
"2018년 07월 03일","74,750.00","74,750.00","74,750.00","74,750.00","0.01K","0.00%"
"2018년 07월 02일","74,750.00","74,750.00","74,750.00","74,750.00","0.00K","-3.61%"
"2018년 06월 29일","77,550.00","77,550.00","77,550.00","77,550.00","-","0.39%"
"2018년 06월 28일","77,250.00","77,250.00","77,250.00","77,250.00","-","-1.90%"
"2018년 06월 27일","78,750.00","78,750.00","78,750.00","78,750.00","-","1.94%"
"2018년 06월 26일","77,250.00","77,250.00","77,250.00","77,250.00","-","-1.90%"
"2018년 06월 25일","78,750.00","78,750.00","78,750.00","78,750.00","-","-0.51%"
"2018년 06월 22일","79,150.00","79,150.00","79,150.00","79,150.00","0.00K","-1.06%"
"2018년 06월 21일","80,000.00","80,000.00","80,000.00","80,000.00","-","0.00%"
"2018년 06월 18일","80,000.00","80,000.00","80,000.00","80,000.00","0.05K","0.31%"
"2018년 06월 15일","79,750.00","79,750.00","79,750.00","79,750.00","-","-1.85%"
"2018년 06월 14일","81,250.00","81,250.00","81,250.00","81,250.00","-","0.31%"
"2018년 06월 13일","81,000.00","81,000.00","81,000.00","81,000.00","-","0.31%"
"2018년 06월 12일","80,750.00","80,750.00","80,750.00","80,750.00","-","-1.82%"
"2018년 06월 11일","82,250.00","82,250.00","82,250.00","82,250.00","-","-0.60%"
"2018년 06월 08일","82,750.00","82,750.00","82,750.00","82,750.00","-","0.91%"
"2018년 06월 07일","82,000.00","82,000.00","82,000.00","82,000.00","0.01K","-2.09%"
"2018년 06월 06일","83,750.00","83,750.00","83,750.00","83,750.00","-","-3.46%"
"2018년 06월 05일","86,750.00","86,750.00","86,750.00","86,750.00","-","-1.14%"
"2018년 06월 04일","87,750.00","87,750.00","87,750.00","87,750.00","-","-0.28%"
"2018년 06월 01일","88,000.00","88,000.00","88,000.00","88,000.00","-","-2.22%"
"2018년 05월 31일","90,000.00","90,000.00","90,000.00","90,000.00","-","-0.55%"
"2018년 05월 30일","90,500.00","90,500.00","90,500.00","90,500.00","-","0.00%"
"2018년 05월 29일","90,500.00","90,500.00","90,500.00","90,500.00","0.00K","-0.28%"
"2018년 05월 25일","90,750.00","90,750.00","90,750.00","90,750.00","-","0.00%"
"2018년 05월 24일","90,750.00","90,750.00","90,750.00","90,750.00","0.02K","-1.63%"
"2018년 05월 23일","92,250.00","92,250.00","92,250.00","92,250.00","-","-0.27%"
"2018년 05월 22일","92,500.00","92,500.00","92,500.00","92,500.00","-","0.54%"
"2018년 05월 21일","92,000.00","92,000.00","92,000.00","92,000.00","-","1.38%"
"2018년 05월 18일","90,750.00","90,750.00","90,750.00","90,750.00","-","0.00%"
"2018년 05월 17일","90,750.00","90,750.00","90,750.00","90,750.00","-","-0.27%"
"2018년 05월 14일","91,000.00","91,000.00","91,000.00","91,000.00","0.04K","0.55%"
"2018년 05월 11일","90,500.00","90,500.00","90,500.00","90,500.00","0.01K","1.69%"
"2018년 05월 10일","89,000.00","89,000.00","89,000.00","89,000.00","0.07K","0.56%"
"2018년 05월 09일","88,500.00","88,500.00","88,500.00","88,500.00","-","0.00%"
"2018년 05월 08일","88,500.00","88,500.00","88,500.00","88,500.00","-","0.00%"
"2018년 05월 04일","88,500.00","88,500.00","88,500.00","88,500.00","-","0.00%"
"2018년 05월 03일","88,500.00","88,500.00","88,500.00","88,500.00","0.01K","-1.67%"
"2018년 05월 02일","90,000.00","90,000.00","90,000.00","90,000.00","-","1.69%"
"2018년 05월 01일","88,500.00","88,500.00","88,500.00","88,500.00","-","0.00%"
"2018년 04월 30일","88,500.00","88,500.00","88,500.00","88,500.00","-","0.00%"
"2018년 04월 27일","88,500.00","88,500.00","88,500.00","88,500.00","0.00K","0.00%"
"2018년 04월 26일","88,500.00","88,500.00","88,500.00","88,500.00","-","0.00%"
"2018년 04월 25일","88,500.00","88,500.00","88,500.00","88,500.00","0.00K","-3.01%"
"2018년 04월 24일","91,250.00","91,250.00","91,250.00","91,250.00","-","0.00%"
"2018년 04월 23일","91,250.00","91,250.00","91,250.00","91,250.00","-","0.00%"
"2018년 04월 20일","91,250.00","91,250.00","91,250.00","91,250.00","0.00K","0.00%"
"2018년 04월 19일","91,250.00","91,250.00","91,250.00","91,250.00","-","0.00%"
"2018년 04월 16일","91,250.00","91,250.00","91,250.00","91,250.00","0.21K","-0.82%"
"2018년 04월 13일","92,000.00","92,000.00","92,000.00","92,000.00","0.01K","0.00%"
"2018년 04월 12일","92,000.00","92,000.00","92,000.00","92,000.00","0.02K","0.82%"
"2018년 04월 11일","91,250.00","91,250.00","91,250.00","91,250.00","0.00K","0.00%"
"2018년 04월 10일","91,250.00","91,250.00","91,250.00","91,250.00","0.00K","0.00%"
"2018년 04월 09일","91,250.00","91,250.00","91,250.00","91,250.00","-","0.00%"
"2018년 04월 06일","91,250.00","91,250.00","91,250.00","91,250.00","0.08K","0.22%"
"2018년 04월 05일","91,050.00","91,050.00","91,050.00","91,050.00","-","2.25%"
"2018년 04월 04일","89,050.00","89,050.00","89,050.00","89,050.00","0.01K","-4.30%"
"2018년 04월 03일","93,050.00","93,050.00","93,050.00","93,050.00","-","-0.53%"
"2018년 03월 29일","93,550.00","93,550.00","93,550.00","93,550.00","-","0.27%"
"2018년 03월 28일","93,300.00","93,300.00","93,300.00","93,300.00","0.00K","0.00%"
"2018년 03월 27일","93,300.00","93,300.00","93,300.00","93,300.00","-","-0.80%"
"2018년 03월 26일","94,050.00","94,050.00","94,050.00","94,050.00","-","0.00%"
"2018년 03월 23일","94,050.00","94,050.00","94,050.00","94,050.00","-","-0.27%"
"2018년 03월 22일","94,300.00","94,300.00","94,300.00","94,300.00","-","6.43%"
"2018년 03월 19일","88,605.00","88,605.00","88,605.00","88,605.00","0.04K","0.26%"
"2018년 03월 16일","88,375.00","88,375.00","88,375.00","88,375.00","0.02K","1.43%"
"2018년 03월 15일","87,125.00","87,125.00","87,125.00","87,125.00","0.05K","1.90%"
"2018년 03월 14일","85,500.00","85,500.00","85,500.00","85,500.00","-","1.18%"
"2018년 03월 13일","84,500.00","84,500.00","84,500.00","84,500.00","0.01K","0.57%"
"2018년 03월 12일","84,020.00","84,020.00","84,020.00","84,020.00","-","0.00%"
"2018년 03월 09일","84,020.00","84,020.00","84,020.00","84,020.00","-","0.00%"
"2018년 03월 08일","84,020.00","84,020.00","84,020.00","84,020.00","-","1.20%"
"2018년 03월 07일","83,020.00","83,020.00","83,020.00","83,020.00","-","0.00%"
"2018년 03월 06일","83,020.00","83,020.00","83,020.00","83,020.00","-","3.13%"
"2018년 03월 05일","80,500.00","80,500.00","80,500.00","80,500.00","-","1.58%"
"2018년 03월 02일","79,250.00","79,250.00","79,250.00","79,250.00","0.00K","-2.16%"
"2018년 03월 01일","81,000.00","81,000.00","81,000.00","81,000.00","-","0.00%"
"2018년 02월 28일","81,000.00","81,000.00","81,000.00","81,000.00","0.02K","-0.47%"
"2018년 02월 27일","81,380.00","81,380.00","81,380.00","81,380.00","-","-0.61%"
"2018년 02월 26일","81,880.00","81,880.00","81,880.00","81,880.00","-","0.54%"
"2018년 02월 23일","81,444.00","81,444.00","81,444.00","81,444.00","-","-0.20%"
"2018년 02월 22일","81,606.00","81,606.00","81,606.00","81,606.00","-","0.75%"
"2018년 02월 19일","81,000.00","81,000.00","81,000.00","81,000.00","0.06K","-0.40%"
"2018년 02월 16일","81,325.00","81,325.00","81,325.00","81,325.00","0.02K","-0.23%"
"2018년 02월 15일","81,510.00","81,510.00","81,510.00","81,510.00","-","0.62%"
"2018년 02월 14일","81,010.00","81,010.00","81,010.00","81,010.00","-","-0.31%"
"2018년 02월 13일","81,260.00","81,260.00","81,260.00","81,260.00","-","-0.02%"
"2018년 02월 12일","81,275.00","81,275.00","81,275.00","81,275.00","-","-0.01%"
"2018년 02월 09일","81,285.00","81,285.00","81,285.00","81,285.00","-","-0.01%"
"2018년 02월 08일","81,290.00","81,290.00","81,290.00","81,290.00","-","0.62%"
"2018년 02월 07일","80,790.00","80,790.00","80,790.00","80,790.00","-","0.00%"
"2018년 02월 06일","80,790.00","80,790.00","80,790.00","80,790.00","-","0.43%"
"2018년 02월 05일","80,442.00","80,442.00","80,442.00","80,442.00","0.00K","-0.01%"
"2018년 02월 02일","80,449.00","80,449.00","80,449.00","80,449.00","-","0.62%"
"2018년 02월 01일","79,952.50","79,952.50","79,952.50","79,952.50","-","-0.00%"
"2018년 01월 31일","79,956.00","79,956.00","79,956.00","79,956.00","-","0.00%"
"2018년 01월 30일","79,956.00","79,956.00","79,956.00","79,956.00","-","0.31%"
"2018년 01월 29일","79,706.00","79,706.00","79,706.00","79,706.00","-","-0.02%"
"2018년 01월 26일","79,720.00","79,720.00","79,720.00","79,720.00","0.00K","0.31%"
"2018년 01월 25일","79,473.50","79,473.50","79,473.50","79,473.50","0.01K","-0.00%"
"2018년 01월 24일","79,477.00","79,477.00","79,477.00","79,477.00","-","-0.00%"
"2018년 01월 23일","79,480.00","79,480.00","79,480.00","79,480.00","-","0.00%"
"2018년 01월 22일","79,480.00","79,480.00","79,480.00","79,480.00","-","-0.02%"
"2018년 01월 19일","79,496.50","79,496.50","79,496.50","79,496.50","0.00K","3.24%"
"2018년 01월 18일","77,000.00","77,000.00","77,000.00","77,000.00","-","-1.11%"
"2018년 01월 15일","77,861.00","77,861.00","77,861.00","77,861.00","0.07K","3.89%"
"2018년 01월 12일","74,947.00","74,947.00","74,947.00","74,947.00","-","-0.19%"
"2018년 01월 11일","75,092.00","75,092.00","75,092.00","75,092.00","-","-0.01%"
"2018년 01월 10일","75,098.00","75,098.00","75,098.00","75,098.00","-","-0.08%"
"2018년 01월 09일","75,160.00","75,160.00","75,160.00","75,160.00","-","0.00%"
"2018년 01월 08일","75,160.00","75,160.00","75,160.00","75,160.00","-","-0.01%"
"2018년 01월 05일","75,170.00","75,170.00","75,170.00","75,170.00","-","0.00%"
"2018년 01월 04일","75,170.00","75,170.00","75,170.00","75,170.00","-","-0.05%"
"2018년 01월 03일","75,205.00","75,205.00","75,205.00","75,205.00","-","0.00%"
"2018년 01월 02일","75,205.00","75,205.00","75,205.00","75,205.00","-","0.00%"
"2017년 12월 29일","75,205.00","75,205.00","75,205.00","75,205.00","-","0.00%"
"2017년 12월 28일","75,205.00","75,205.00","75,205.00","75,205.00","-","0.00%"
"2017년 12월 27일","75,205.00","75,205.00","75,205.00","75,205.00","-","0.00%"
"2017년 12월 22일","75,205.00","75,205.00","75,205.00","75,205.00","-","0.00%"
"2017년 12월 21일","75,205.00","75,205.00","75,205.00","75,205.00","-","1.29%"
"2017년 12월 19일","74,250.00","74,250.00","74,250.00","74,250.00","-","2.83%"
"2017년 12월 18일","72,205.00","72,205.00","72,205.00","72,205.00","0.01K","0.00%"
"2017년 12월 15일","72,205.00","72,205.00","72,205.00","72,205.00","-","0.00%"
"2017년 12월 14일","72,205.00","72,205.00","72,205.00","72,205.00","0.01K","1.75%"
"2017년 12월 13일","70,965.00","70,965.00","70,965.00","70,965.00","-","-2.45%"
"2017년 12월 12일","72,750.00","72,750.00","72,750.00","72,750.00","-","-2.68%"
"2017년 12월 11일","74,750.00","74,750.00","74,750.00","74,750.00","-","0.34%"
"2017년 12월 08일","74,500.00","74,500.00","74,500.00","74,500.00","0.03K","6.58%"
"2017년 12월 07일","69,900.00","69,900.00","69,900.00","69,900.00","-","-0.28%"
"2017년 12월 06일","70,099.00","70,099.00","70,099.00","70,099.00","-","0.22%"
"2017년 12월 05일","69,944.00","69,944.00","69,944.00","69,944.00","0.00K","1.82%"
"2017년 12월 04일","68,694.00","68,694.00","68,694.00","68,694.00","0.01K","3.01%"
"2017년 12월 01일","66,685.00","66,685.00","66,685.00","66,685.00","-","-0.74%"
"2017년 11월 30일","67,180.00","67,180.00","67,180.00","67,180.00","0.01K","0.75%"
"2017년 11월 29일","66,680.00","66,680.00","66,680.00","66,680.00","0.00K","-2.91%"
"2017년 11월 28일","68,680.00","68,680.00","68,680.00","68,680.00","0.00K","7.10%"
"2017년 11월 27일","64,125.00","64,125.00","64,125.00","64,125.00","-","1.59%"
"2017년 11월 24일","63,120.00","63,120.00","63,120.00","63,120.00","0.00K","2.22%"
"2017년 11월 23일","61,750.00","61,750.00","61,750.00","61,750.00","0.00K","1.23%"
"2017년 11월 22일","61,000.00","61,000.00","61,000.00","61,000.00","-","-0.41%"
"2017년 11월 21일","61,250.00","61,250.00","61,250.00","61,250.00","0.02K","0.82%"
"2017년 11월 20일","60,750.00","60,750.00","60,750.00","60,750.00","-","-1.22%"
"2017년 11월 17일","61,500.00","61,500.00","61,500.00","61,500.00","-","0.82%"
"2017년 11월 16일","61,000.00","61,000.00","61,000.00","61,000.00","0.00K","1.67%"
"2017년 11월 13일","60,000.00","60,000.00","60,000.00","60,000.00","0.15K","-1.23%"
"2017년 11월 10일","60,750.00","60,750.00","60,750.00","60,750.00","0.01K","-0.82%"
"2017년 11월 09일","61,250.00","61,250.00","61,250.00","61,250.00","0.03K","2.08%"
"2017년 11월 08일","60,000.00","60,000.00","60,000.00","60,000.00","-","-1.34%"
"2017년 11월 07일","60,815.00","60,815.00","60,815.00","60,815.00","0.15K","0.01%"
"2017년 11월 06일","60,810.00","60,810.00","60,810.00","60,810.00","-","0.02%"
"2017년 11월 03일","60,800.00","60,800.00","60,800.00","60,800.00","-","-0.82%"
"2017년 11월 02일","61,300.00","61,300.00","61,300.00","61,300.00","0.04K","-0.98%"
"2017년 11월 01일","61,904.00","61,904.00","61,904.00","61,904.00","-","2.49%"
"2017년 10월 31일","60,400.00","60,400.00","60,400.00","60,400.00","-","-1.17%"
"2017년 10월 30일","61,115.00","61,115.00","61,115.00","61,115.00","-","1.02%"
"2017년 10월 27일","60,500.00","60,500.00","60,500.00","60,500.00","-","0.69%"
"2017년 10월 26일","60,085.00","60,085.00","60,085.00","60,085.00","0.00K","-0.64%"
"2017년 10월 25일","60,470.00","60,470.00","60,470.00","60,470.00","-","0.00%"
"2017년 10월 24일","60,470.00","60,470.00","60,470.00","60,470.00","-","0.83%"
"2017년 10월 23일","59,970.00","59,970.00","59,970.00","59,970.00","0.00K","-1.64%"
"2017년 10월 20일","60,970.00","60,970.00","60,970.00","60,970.00","-","1.25%"
"2017년 10월 19일","60,220.00","60,220.00","60,220.00","60,220.00","-","0.30%"
"2017년 10월 16일","60,039.00","60,039.00","60,039.00","60,039.00","0.06K","0.85%"
"2017년 10월 13일","59,532.50","59,532.50","59,532.50","59,532.50","-","0.00%"
"2017년 10월 12일","59,532.50","59,532.50","59,532.50","59,532.50","0.00K","0.01%"
"2017년 10월 11일","59,526.00","59,526.00","59,526.00","59,526.00","-","0.43%"
"2017년 10월 10일","59,270.00","59,270.00","59,270.00","59,270.00","0.03K","0.01%"
"2017년 10월 09일","59,263.00","59,263.00","59,263.00","59,263.00","0.01K","1.30%"
"2017년 10월 06일","58,500.00","58,500.00","58,500.00","58,500.00","0.04K","-0.71%"
"2017년 10월 05일","58,919.00","58,919.00","58,919.00","58,919.00","-","0.05%"
"2017년 10월 04일","58,888.00","58,888.00","58,888.00","58,888.00","0.00K","-1.21%"
"2017년 10월 03일","59,607.00","59,607.00","59,607.00","59,607.00","0.01K","0.11%"
"2017년 10월 02일","59,540.00","59,540.00","59,540.00","59,540.00","-","0.85%"
"2017년 09월 29일","59,040.00","59,040.00","59,040.00","59,040.00","-","0.40%"
"2017년 09월 28일","58,806.00","58,806.00","58,806.00","58,806.00","-","0.01%"
"2017년 09월 27일","58,800.00","58,800.00","58,800.00","58,800.00","-","-0.84%"
